2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,0.478710123,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,0.287149369,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,0.233153114,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05
1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,0.001164293,1.10E-05,1.10E-05,0.205898336,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,0.792421171,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05
2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,0.998541667,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05,2.98E-05
4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,0.094234118,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,0.903569086,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05,4.58E-05
2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,0.137378664,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,0.861443422,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05,2.45E-05
1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,0.401704773,0.127460275,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,0.470103434,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05,1.56E-05
1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,0.183089336,1.55E-05,1.55E-05,0.219859504,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,0.596324731,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05,1.55E-05
5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,0.430254872,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,0.566921599,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05,5.88E-05
2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,0.073081579,2.55E-05,2.55E-05,0.925692367,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05
2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,0.415409118,2.02E-05,2.02E-05,0.361840578,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,0.221801767,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05
2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,0.301055721,2.09E-05,2.09E-05,0.697940095,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05
4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,0.265864082,4.16E-05,4.16E-05,0.732140076,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05,4.16E-05
3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,0.701318167,3.15E-05,3.15E-05,0.297167638,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05,3.15E-05
2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.262214637,2.60E-05,0.681421497,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.055141499,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05
8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,0.308742954,8.50E-06,0.529460178,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,0.049967293,0.111438585,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06,8.50E-06
3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,0.183882159,3.69E-05,3.69E-05,0.802639056,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,0.011744467,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05,3.69E-05
3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,0.753995888,3.75E-05,3.75E-05,0.24420636,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05
1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,0.671617462,1.97E-05,0.131135685,0.191273568,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,0.005066881,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05
1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,0.116201498,1.96E-05,0.015581627,0.619380217,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,0.092135699,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,0.155820333,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05
3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,0.189876029,3.97E-05,0.011119049,0.360213284,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,0.436966241,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05
0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.994463277,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994,0.000112994
2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,0.440436024,2.15E-05,2.15E-05,0.558532827,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05
0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.138109507,0.00011976,0.00011976,0.85614199,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976
2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,0.195781774,2.17E-05,2.17E-05,0.80317814,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05
3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,0.833476346,3.80E-05,3.80E-05,0.164698559,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05,3.80E-05
