0.024601871,0.279031038,0.166112214,0.039882369,-0.030920558
-0.09352877,0.418226182,0.28628999,0.03885046,0.077966735
-0.130775809,0.417575091,0.474889666,0.363212973,0.184739649
-0.023003777,0.347486526,0.355394691,0.233791098,0.112220444
0.042268798,0.233234882,0.122475237,0.079661213,-0.065353282
0.047634482,0.242429271,0.136214554,-0.032259893,0.031702023
-0.080325022,0.419281006,0.274169803,0.069669411,-0.017787457
-0.0794058,0.434588701,0.249462739,-0.016447648,0.011186488
0.094954051,0.178759888,0.191677377,0.08551909,0.107076518
0.064143099,0.298309475,0.219409168,0.026867643,0.056248337
0.054921418,0.242528349,0.243003905,0.217046946,-0.023816444
-0.018734379,0.370507747,0.259399652,0.095484287,-0.000465095
0.079219937,0.267206281,0.241529882,0.117586762,0.065915786
0.109988645,0.207389146,0.199233949,0.109260879,0.009134166
0.005510306,0.302874804,0.179888785,-0.005124994,0.005758286
-0.045923539,0.362511307,0.199620306,0.06334646,-0.049827375
0.069329806,0.23602429,0.22439906,0.144136935,0.026782624
0.039075494,0.25403133,0.217315406,0.20145452,-0.035761066
-0.002324237,0.319518149,0.251244158,0.113315187,0.04947035
0.138776526,0.18383877,0.174830765,0.06094994,0.050619788
0.11428339,0.088460818,0.096696906,0.060961604,0.062799983
0.021537982,0.182426617,0.129966035,0.061391518,-0.008253671
0.14464663,0.041114844,0.092047475,0.171485707,-0.076021977
0.109202072,0.09410964,0.154935002,0.252682537,-0.165984541
-0.030131066,0.19659844,0.096523762,0.087279953,-0.170485079
0.053433277,0.12372452,0.094588973,0.116677456,-0.171346635
0.071799457,0.100764692,0.089462921,0.1252345,-0.168818325
-0.148042858,0.339131892,0.108045295,-0.046768643,-0.165492624
-0.046779849,0.148640737,-0.001956965,0.093825281,-0.242468625
-0.103592522,0.305713505,0.122402787,0.084109418,-0.139771804
-0.001210874,0.292475909,0.286683112,0.185964912,0.007943816
-0.274198085,0.576695144,0.26744312,-0.063494243,-0.053732209
-0.29487589,0.61805886,0.298626184,0.024519861,-0.104791082
-0.075377166,0.416554987,0.342959851,0.220676348,-0.039556362
0.054738611,0.232712954,0.16053547,0.028902732,-0.007395037
0.092959821,0.08711265,0.118347943,0.126557678,0.0635086
0.057467978,0.144015625,0.008061649,-0.110544138,-0.120507747
0.101548649,0.08752805,0.152314603,0.132057548,0.009924524
-0.037629612,0.359077871,0.312723219,0.199054748,-0.036725663
-0.273208618,0.568582177,0.228508502,-0.124920063,-0.057207912
-0.104988031,0.439083695,0.300571978,0.120120294,-0.042125374
0.014663102,0.219538555,0.092023045,0.099842682,-0.111400411
-0.115636699,0.432677537,0.366071761,0.283336937,-0.084240846
-0.151546597,0.412286431,0.222618923,0.006973519,-0.061933212
0.073932983,0.240128234,0.225183994,0.097083159,0.01200705
-0.106539078,0.442071617,0.386179119,0.327106595,-0.080179222
-0.214518607,0.554814577,0.340731472,0.130838528,-0.096759513
-0.370879233,0.628403902,0.209394008,-0.160524517,-0.103957184
0.000152173,0.35147658,0.360224843,0.283696115,-0.009915017
-0.112394489,0.525507808,0.485810161,0.40440464,-0.071865834
-0.099191837,0.438647211,0.398908734,0.344156474,-0.09120027
-0.157161698,0.554672241,0.467437923,0.375010908,-0.03906291
-0.0867595,0.463854194,0.456752658,0.417728454,-0.077762537
-0.40709874,0.747846186,0.294364899,-0.148112148,-0.074186124
-0.029083362,0.135777652,0.039342836,0.180021107,-0.226563752
-0.235969573,0.409547269,0.060371116,-0.196576729,-0.166721016
0.008671181,0.131026909,0.064303011,0.101599269,-0.171683758
-0.067579716,0.378037155,0.323013961,0.24705039,-0.094344474
-0.108352505,0.427481413,0.318316936,0.172753796,-0.065951578
-0.058375426,0.297407329,0.108444884,-0.092393816,-0.104927108
-0.029811354,0.363050401,0.286257118,0.12248385,-0.053504147
-0.214436516,0.485582471,0.182343975,-0.063687816,-0.076845534
-0.191687971,0.456966877,0.269715607,0.142244965,-0.078568578
-0.189536989,0.504607081,0.359237283,0.213688448,-0.075719856
-0.140292197,0.448105693,0.392839223,0.344176263,-0.060593091
-0.240214765,0.403072953,0.172943622,-0.001794488,-0.103186399
-0.317954302,0.47256434,0.147370234,-0.102885477,-0.094828129
-0.142695218,0.315544814,0.171835959,0.094292633,-0.125589639
-0.151599109,0.287139833,0.182926744,0.139173463,-0.112313561
-0.120385058,0.256763518,0.119782701,0.114607699,-0.148482591
-0.128126338,0.260842949,0.11947985,0.176743165,-0.158382982
-0.223893255,0.508142948,0.309879929,0.267220289,-0.128521174
-0.260960042,0.458753765,0.201875985,0.068018384,-0.103005268
-0.243945599,0.542386711,0.325486809,0.113307513,-0.078952007
-0.304436356,0.489061922,0.179793596,-0.118974105,-0.044874951
-0.153230041,0.460503608,0.383672446,0.348894954,-0.022777639
-0.130750939,0.518957317,0.443809241,0.370585412,-0.059668429
-0.009332908,0.200102597,0.220706835,0.170965552,0.108954139
0.033240594,0.151829705,0.183148593,0.101461887,0.10135033
-0.030814854,0.21060662,0.15578714,0.000196497,0.08903069
-0.016911207,0.118034005,0.070911385,0.08018598,0.016157839
0.089744538,0.067779005,0.164473951,0.159660846,0.171412528
0.029857365,0.143820286,0.145815551,0.131128401,0.001339756
-0.004268015,0.298519552,0.314857155,0.268409401,0.042217396
-0.020741982,0.348378122,0.333810806,0.239875421,-0.029210888
-0.140134275,0.440249771,0.248754099,-0.003486462,-0.021313958
-0.129371107,0.455809176,0.288263768,0.051998798,-0.018590711
-0.298549503,0.629059672,0.332036376,0.041401528,-0.080228329
-0.282995015,0.647342324,0.377380937,0.101465382,-0.076542966
-0.225576669,0.533012629,0.340817571,0.253839374,-0.09614706
-0.010763215,0.278366566,0.232365996,0.188212737,-0.115547769
0.101436466,0.105614215,0.196466386,0.333753556,-0.172430217
-0.137336567,0.363019913,0.16764544,0.030024193,-0.151426077
-0.186372131,0.456183881,0.341000438,0.360251486,-0.125211179
-0.229858935,0.467007965,0.267151356,0.056214765,-0.050335128
-0.395023763,0.545527935,0.165996537,-0.14169386,-0.097372346
-0.136615396,0.432317436,0.357233346,0.274287581,-0.079998784
-0.210491657,0.44584474,0.270727277,0.247564971,-0.116809152
-0.233464032,0.581279337,0.360079736,0.130529776,-0.078158207
-0.24948144,0.533508241,0.272636265,-0.007857867,-0.041276373
-0.220916986,0.535613358,0.35119617,0.180120051,-0.073207505
-0.200601071,0.545843124,0.393015653,0.364990771,-0.086072393
-0.164429188,0.464179307,0.328083694,0.276295096,-0.093925253
-0.041884877,0.216899499,0.131562173,0.016846403,-0.035511874
0.12797156,0.034004435,0.164011315,0.179593369,0.050656252
-0.190332279,0.331861109,0.102364108,-0.165526107,0.009870067
-0.131288975,0.270810634,0.168677554,0.036384229,-0.0102905
-0.047392108,0.287051588,0.302758574,0.294292241,0.044410579
-0.160912216,0.331882119,0.144328594,0.024364911,-0.126995742
-0.076557986,0.233858585,0.087135807,0.088802792,-0.187187225
0.018048624,0.239279732,0.264163584,0.33785069,-0.107651971
-0.087838046,0.272295326,0.134232432,0.028448533,-0.044482533
