"['4/2/14', '3/31/14']","[0.021537981927394867, 0.18242661654949188, 0.12996603548526764, 0.06139151751995087, -0.00825367122888565]"
"['4/3/14', '4/2/14']","[0.14464662969112396, 0.041114844381809235, 0.09204747527837753, 0.17148570716381073, -0.07602197676897049]"
"['4/4/14', '4/3/14']","[0.1092020720243454, 0.09410963952541351, 0.15493500232696533, 0.25268253684043884, -0.16598454117774963]"
"['4/5/14', '4/4/14']","[-0.030131066218018532, 0.19659844040870667, 0.09652376174926758, 0.08727995306253433, -0.17048507928848267]"
"['4/6/14', '4/5/14']","[0.05343327671289444, 0.12372452020645142, 0.09458897262811661, 0.11667745560407639, -0.17134663462638855]"
"['4/7/14', '4/6/14']","[0.07179945707321167, 0.1007646918296814, 0.08946292102336884, 0.12523449957370758, -0.16881832480430603]"
"['4/8/14', '4/7/14']","[-0.14804285764694214, 0.3391318917274475, 0.108045294880867, -0.04676864296197891, -0.16549262404441833]"
"['4/9/14', '4/8/14']","[-0.046779848635196686, 0.1486407369375229, -0.001956965308636427, 0.09382528066635132, -0.24246862530708313]"
"['4/11/14', '4/9/14']","[-0.10359252244234085, 0.3057135045528412, 0.12240278720855713, 0.08410941809415817, -0.13977180421352386]"
"['4/12/14', '4/11/14']","[-0.0012108739465475082, 0.2924759089946747, 0.2866831123828888, 0.1859649121761322, 0.007943816483020782]"
"['4/13/14', '4/12/14']","[-0.27419808506965637, 0.5766951441764832, 0.26744312047958374, -0.0634942427277565, -0.05373220890760422]"
"['4/14/14', '4/13/14']","[-0.2948758900165558, 0.6180588603019714, 0.298626184463501, 0.02451986074447632, -0.1047910824418068]"
"['4/16/14', '4/14/14']","[-0.07537716627120972, 0.4165549874305725, 0.34295985102653503, 0.22067634761333466, -0.039556361734867096]"
"['4/18/14', '4/16/14']","[0.0547386109828949, 0.23271295428276062, 0.16053546965122223, 0.028902731835842133, -0.007395036518573761]"
"['4/19/14', '4/18/14']","[0.09295982122421265, 0.08711265027523041, 0.11834794282913208, 0.12655767798423767, 0.06350859999656677]"
"['4/20/14', '4/19/14']","[0.057467978447675705, 0.1440156251192093, 0.008061649277806282, -0.11054413765668869, -0.12050774693489075]"
"['4/21/14', '4/20/14']","[0.10154864937067032, 0.0875280499458313, 0.15231460332870483, 0.1320575475692749, 0.009924523532390594]"
"['4/22/14', '4/21/14']","[-0.037629611790180206, 0.3590778708457947, 0.31272321939468384, 0.1990547478199005, -0.036725662648677826]"
"['4/23/14', '4/22/14']","[-0.2732086181640625, 0.5685821771621704, 0.22850850224494934, -0.1249200627207756, -0.05720791220664978]"
"['4/24/14', '4/23/14']","[-0.10498803108930588, 0.43908369541168213, 0.3005719780921936, 0.12012029439210892, -0.04212537407875061]"
"['4/25/14', '4/24/14']","[0.014663102105259895, 0.21953855454921722, 0.09202304482460022, 0.09984268248081207, -0.11140041053295135]"
"['4/26/14', '4/25/14']","[-0.11563669890165329, 0.4326775372028351, 0.36607176065444946, 0.28333693742752075, -0.08424084633588791]"
"['4/27/14', '4/26/14']","[-0.15154659748077393, 0.4122864305973053, 0.2226189225912094, 0.006973519455641508, -0.061933211982250214]"
"['5/1/14', '4/27/14']","[0.07393298298120499, 0.24012823402881622, 0.22518399357795715, 0.09708315879106522, 0.012007050216197968]"
"['5/2/14', '5/1/14']","[-0.10653907805681229, 0.4420716166496277, 0.386179119348526, 0.3271065950393677, -0.08017922192811966]"
"['5/3/14', '5/2/14']","[-0.21451860666275024, 0.5548145771026611, 0.3407314717769623, 0.1308385282754898, -0.09675951302051544]"
"['5/4/14', '5/3/14']","[-0.37087923288345337, 0.628403902053833, 0.20939400792121887, -0.16052451729774475, -0.10395718365907669]"
"['5/6/14', '5/4/14']","[0.0001521725207567215, 0.3514765799045563, 0.3602248430252075, 0.28369611501693726, -0.00991501659154892]"
"['5/7/14', '5/6/14']","[-0.11239448934793472, 0.5255078077316284, 0.48581016063690186, 0.4044046401977539, -0.07186583429574966]"
"['5/8/14', '5/7/14']","[-0.09919183701276779, 0.43864721059799194, 0.39890873432159424, 0.3441564738750458, -0.09120026975870132]"
"['5/9/14', '5/8/14']","[-0.15716169774532318, 0.5546722412109375, 0.4674379229545593, 0.3750109076499939, -0.03906290978193283]"
"['5/10/14', '5/9/14']","[-0.08675950020551682, 0.46385419368743896, 0.4567526578903198, 0.417728453874588, -0.07776253670454025]"
"['5/11/14', '5/10/14']","[-0.4070987403392792, 0.7478461861610413, 0.29436489939689636, -0.14811214804649353, -0.07418612390756607]"
