-5.013969421,-3.443083048,6.382539272,-2.597442865,-0.694965541,4.159698486,2.304663658,-6.56354332,1.774140358,-5.179486275,7.864505291,1.989228725,-3.605883121,2.886742592,-1.505999446,2.423593283,6.116404057,-6.570876122,-1.909712911,-2.580292463
-4.329256535,-3.159990311,6.096608162,-2.809634209,-0.570981026,3.439279795,2.08449626,-5.970683098,2.60599184,-5.046049595,8.617163658,1.350640535,-3.80030489,3.05692625,-1.507711053,2.504060745,6.570168495,-6.591655254,-2.147093058,-1.850281
-2.993889093,-0.876178503,4.202074051,-3.208435535,-1.22153008,2.325466633,1.456646681,-6.503361702,2.143501997,-5.240143299,7.350454807,0.308792472,-3.86443305,2.28305316,-2.28636384,3.207190514,6.243094921,-4.962449074,-1.899186611,-2.222603321
-3.520742655,-2.31876111,4.747027874,-1.598425031,-0.266032666,2.408398628,0.726657927,-4.460262299,2.844867945,-3.704914808,6.130671024,1.589699745,-3.248075247,2.451890707,-1.523565173,1.305023432,5.733775616,-4.957115173,-2.061939001,-1.242595196
-5.355379581,-3.405617952,6.738410473,-3.686169624,-1.828261137,1.745056748,1.090338826,-8.967216492,3.440774202,-6.381382942,7.796034813,0.027244389,-5.985508442,0.972419143,-2.395051718,2.014640808,9.470198631,-3.559428692,-0.906369686,-3.10365653
-7.133246422,-8.029506683,10.77674007,-2.95546174,-0.547994494,7.051242352,7.16908884,-4.027751923,-1.658208966,-5.330910206,6.721548557,3.034413576,-1.679816484,4.242179871,2.306971788,1.447561979,2.834770203,-7.982877254,-2.506879091,-1.19041419
-4.044335842,-0.233119845,1.323138237,-1.84830749,-2.316898108,-1.482363701,-4.045743942,-11.90060425,4.697112083,-3.963619947,3.844493151,0.681877375,-7.141216278,-2.830169916,-5.025452137,0.494637132,11.88124371,2.182619572,0.604424953,-6.805101871
-6.540822983,-4.927677155,8.363137245,-2.577880621,-1.035140514,6.316890717,3.68798089,-5.540434837,-1.400243163,-6.028255939,6.27317524,3.166769743,-2.138333797,2.982708693,-0.073420271,2.662276745,2.87052536,-6.986192226,-1.678822279,-1.981069207
-4.261907578,-3.216911554,5.655828953,-1.937922835,-0.689766407,3.040846348,1.658595204,-5.83491993,2.482406378,-4.434854984,6.569167614,2.033767462,-3.568342686,2.693453312,-1.457783341,1.490998864,6.574201584,-5.284680367,-2.300544024,-2.321376801
-3.772975445,-2.582150698,5.164625645,-1.802639723,-0.916204929,2.188919783,1.264080405,-5.669475555,2.962490559,-4.523282528,5.56332159,1.924153328,-3.784348011,2.553424597,-1.660055041,1.140882134,7.082510948,-4.549670219,-2.608197451,-1.835077524
-4.321841717,-4.553132057,7.193305969,-2.353971958,-0.784764051,3.675472498,3.955347538,-4.623902798,2.227022171,-5.006437302,6.798038483,2.121536255,-3.181927681,3.845152617,-0.011233006,1.516894698,6.256848335,-6.814026356,-3.311484814,-0.864702463
-4.488634109,-2.3272264,5.544558048,-3.05436039,-1.910774708,4.302792072,1.921147346,-6.472341537,0.631833494,-6.984960556,7.10452652,2.758322239,-2.939988375,3.488662004,-1.923226714,4.257465839,4.714652061,-7.732490063,-1.949213505,-1.493533611
-3.939348221,-2.507771254,4.631210327,-1.844866037,-1.713804603,2.909911394,1.697157025,-5.01428318,0.158782184,-4.845692635,3.187800646,2.701914787,-2.408550501,2.053407431,-0.926771104,1.888551712,4.087294579,-4.20650053,-1.646055341,-1.61702776
-4.731348038,-2.764703989,5.139941692,-2.430101871,-1.445220351,4.144885063,2.236908674,-7.405198574,-0.082596369,-5.02031517,5.658074856,2.638096094,-2.968125105,1.995315075,-1.581879139,2.50632143,5.192686081,-4.84901619,-1.754382372,-4.087778568
-4.074582577,-1.008173943,3.308572054,-2.015098572,-1.848697186,2.946789265,0.050109833,-8.258271217,1.42416358,-5.325839043,5.016217232,3.314216137,-3.674347639,1.831424713,-3.052142859,2.731272459,6.660578251,-4.571721077,-1.932342887,-4.107952595
-3.860319614,-0.241094828,1.996901274,-0.847535849,-1.39985919,1.637031913,-2.449194193,-8.43643856,2.543021441,-3.898971796,3.611018181,3.195440769,-4.189553738,0.204348192,-3.876263618,1.296408892,7.4370718,-2.139462709,-1.25470376,-4.795224667
-6.379662991,-6.131114006,8.506546021,-1.82132256,-1.246681094,5.077745914,4.173262596,-5.403263569,0.069062583,-5.457064629,4.505081654,4.029873848,-2.596909046,3.502302885,0.339649856,0.830878139,5.050818443,-6.048601627,-2.943252802,-2.012763739
-3.385363102,-2.433518171,3.425968647,-1.164153099,-1.063368917,3.344678402,1.564638257,-5.661287308,0.580365539,-3.778983355,4.271780968,3.325972795,-1.997903705,2.470863104,-1.480388165,1.854404926,4.384361267,-4.897993565,-2.109373808,-3.170361042
-3.762431145,-2.14606452,2.583050251,-0.56365782,-1.042433977,1.694064975,-0.678598106,-7.895845413,3.063367128,-2.899701118,4.383891582,3.684783697,-4.048963547,1.530128717,-2.961719275,0.569021702,8.68841362,-2.867684603,-2.316149235,-5.105806351
-4.782940388,-1.220320821,4.120259762,-1.866969705,-1.703068256,2.773730755,-0.807210088,-8.489096642,2.014315844,-5.388934135,5.12508297,3.034400225,-4.348331928,1.527588964,-3.437268972,2.231643915,7.439523697,-4.067652702,-1.722449541,-4.091673374
-2.201836824,-2.55787015,3.959880829,-2.110888958,-0.975579739,1.724197388,2.656080246,-3.095928907,0.189012051,-3.238083363,4.031706333,-0.043712869,-1.710951805,1.360208035,0.052219141,1.542531729,2.6978755,-2.745119572,-0.708794236,-1.038720369
-2.821394205,-2.18024683,4.328354359,-0.954270363,0.097339258,2.845205784,1.306741834,-3.259032011,1.968609214,-3.307118654,5.313038826,1.578668594,-1.988117933,2.799874067,-1.080441713,1.20427072,3.706997633,-4.963031769,-2.021214008,-0.791513443
-2.551918745,-1.280393481,3.740392447,-1.582961798,-0.263337225,2.246221781,0.756863594,-4.757063866,3.205004215,-3.839918375,6.515577793,1.157964706,-3.10138154,2.683628798,-1.993076086,1.88699007,5.646052837,-5.370730877,-2.140460014,-1.39697051
-3.577248335,-2.280526876,4.848559856,-2.484740257,-1.158809185,2.601943016,1.537693977,-6.473704338,2.388436556,-5.261590958,7.182296276,1.00797987,-3.719480753,2.474433422,-2.099639177,2.710777998,6.408945084,-5.43445015,-1.724418402,-2.269822598
-5.025543213,-4.594051838,7.857486248,-3.212817669,-0.280531079,6.429823875,4.983381271,-4.425757408,0.203390837,-5.579796314,9.700876236,2.274786234,-2.058069944,4.488140583,0.343687683,3.773196936,3.341910362,-10.16706085,-2.496189117,-0.936027527
-4.382040501,-4.580169201,7.08898592,-2.870188475,-0.571305454,4.261248589,4.223448753,-4.472128868,1.246499419,-4.832699776,7.700198174,1.352713823,-2.704428673,3.130779028,0.341821641,2.214669228,4.593392372,-7.206091881,-2.09946084,-1.038835883
-2.857675791,-2.963301897,4.870222092,-1.58273232,-0.672208786,1.901848435,2.249000311,-3.509389877,1.651630878,-3.631846189,4.189972401,0.556856751,-2.431321859,1.725664496,-0.314783365,0.797949433,4.13368988,-3.505378485,-1.550808787,-0.792602777
-3.31425643,-3.659224272,5.684456825,-1.803839207,-0.316275477,3.004843235,2.724324942,-3.920957327,2.762503862,-4.283676147,6.929615974,1.545390368,-2.742857456,3.387305737,-0.532335937,1.599933982,5.3118186,-6.583510399,-2.568013191,-0.555714786
-5.967742443,-5.984173775,9.091678619,-3.747849226,-1.419134974,3.012551308,4.515951633,-8.837303162,3.406169653,-6.213452816,8.586096764,0.304157495,-5.862996101,2.132697821,-0.667059779,1.055464506,10.28053951,-4.81405592,-2.503695965,-3.552614927
