0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,0.251527751798,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,0.745884647124,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05,5.39083557952e-05
1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,0.169872819885,1.4880952381e-05,0.0400876352619,0.137791988659,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,0.651563032384,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05,1.4880952381e-05
9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,0.0583140425078,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,0.936956893453,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05,9.85221674877e-05
1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,0.0176600824772,1.00452034154e-05,0.0435339607639,0.340733475066,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,0.597610402336,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05,1.00452034154e-05
3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,0.242936801319,3.12012480499e-05,3.12012480499e-05,0.121509982438,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,0.634086757585,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05,3.12012480499e-05
2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,0.478710122714,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,0.28714936854,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,0.233153113788,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05,2.10084033613e-05
1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,0.00116429322659,1.09829763866e-05,1.09829763866e-05,0.205898336067,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,0.792421170817,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05,1.09829763866e-05
2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,0.998541666667,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05,2.97619047619e-05
4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,0.0942341178698,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,0.903569085792,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05,4.5766590389e-05
2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,0.137378663567,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,0.861443422323,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05,2.45398773006e-05
1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,0.401704773209,0.127460275438,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,0.470103433844,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05,1.55642023346e-05
1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,0.183089335743,1.5455950541e-05,1.5455950541e-05,0.219859503807,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,0.596324730775,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05,1.5455950541e-05
5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.430254871963,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,0.566921598626,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05,5.88235294118e-05
2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,0.0730815793031,2.55427841635e-05,2.55427841635e-05,0.925692367057,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05,2.55427841635e-05
2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,0.415409117723,2.01816347124e-05,2.01816347124e-05,0.361840577955,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,0.22180176749,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05,2.01816347124e-05
2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,0.301055720969,2.09205020921e-05,2.09205020921e-05,0.69794009493,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05
4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,0.265864081616,4.158004158e-05,4.158004158e-05,0.732140076388,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05,4.158004158e-05
3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,0.701318166781,3.15457413249e-05,3.15457413249e-05,0.297167637636,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05,3.15457413249e-05
