2014/03/31,"[0.0, 0.0, -5.0, -1.0, 73.0, 54.0, 7.0, 1.0, 0.0, 0.0, 10.0, 57.0, 72.0, 11.0, 0.0, 1.0, 1.0, 8.0, 2.0, 7.0]","[-0.20539268821052645, 0.28660795557894742, -0.041823877473684233, 0.13284825894736846, 0.12331908117894751, -0.19154433263157888, -0.68206943726315727, 0.023359407789473697, -0.21026898863157867, 0.019001701473684175, -0.10708483621052622, 0.071182044673684358, -0.36021659642105275, 0.049983589473684295, 0.46074989852631598, -0.10673892505263159, -0.1736142576842101, -0.13427967768421042, -0.53511972673684238, -0.18827178842105236, -0.1394562330526315, -0.0030882707368420858, 0.13430497431578947, -0.076787872252631631, -0.025588606947368451, -0.79635434231578983, 0.0019731747368421128, 0.063386721684210515, 0.23438759789473665, -0.30158128547368435, 1.9198517452631574, 0.26148665473684213, -0.071279626947368405, -0.21012553376842086, 0.098633873389473534, 0.034609783578947367, 0.26590734357894691, 0.11821250021052634, -0.061427716421052624, -0.25235395305263136, -0.13558378905263158, -0.10186765978947383, -0.21784093263157903, 0.10232563726315799, -0.054393898526315786, 0.2091656960842104, 0.020152669894736828, 0.032919463157894735, -0.13863562842105251, 0.20322847368421035]"
2014/04/02,"[1.0, 0.0, -2.0, -1.0, 46.0, 49.0, 7.0, 0.0, 0.0, 0.0, 5.0, 49.0, 49.0, 5.0, 0.0, 0.0, 1.0, 14.0, 1.0, 3.0]","[-0.42527048598726114, 0.38640939044586009, -0.052745746496815279, 0.2174935541401275, 0.10420244777070051, -0.13757275923566875, -0.7949474184713381, 0.075081635031847019, -0.25830682547770673, -0.020926949044586016, -0.15394283821656049, 0.061062038853503205, -0.42106234458598718, 0.018735356687898067, 0.55628814012738903, -0.16625205859872608, -0.14474023566879002, -0.10957989235668797, -0.68616623566878976, -0.10136421337579624, -0.20639084394904436, -0.05009286624203823, 0.16519752101910826, -0.072961488662420373, 0.048231959872611474, -0.95650902802547777, 0.0071678980891719552, -0.051433197452229337, 0.28733963694267506, -0.42704156687898115, 2.0177489363057335, 0.39002836178343941, -0.056525363057324841, -0.23732024547770694, 0.080479994267515981, -0.01516734140127388, 0.25583259999999963, 0.1346086522292993, -0.036532849044585952, -0.20139756496815292, -0.31455128662420384, -0.098534943949044537, -0.27513476305732476, 0.16717608726114658, -0.073640622929936325, 0.22264041528662423, 0.0073472560509554056, 0.009938337579617847, -0.18830516242038192, 0.28587852866242014]"
2014/04/03,"[0.0, 1.0, 4.0, -1.0, 22.0, 18.0, 8.0, 0.0, 1.0, 0.0, 3.0, 20.0, 21.0, 5.0, 1.0, 0.0, 0.0, 2.0, 4.0, 0.0]","[-0.25895964102564106, 0.37850485641025639, -0.12131969230769232, 0.36605092307692311, 0.25342541025641024, -0.12325879487179482, -1.0457902564102566, 0.26726346153846153, -0.50662441025641025, -0.071473620512820524, -0.21777474358974358, 0.23285076923076928, -0.5533396923076922, 0.19392238461538461, 0.41618406912820521, -0.45127918974358988, -0.074325538461538471, -0.4026076666666667, -0.82497851282051293, -0.015276846153846155, -0.49410238461538469, -0.30010294871794879, 0.014215099999999996, -0.16350338461538458, -0.14382999999999999, -0.84552123076923069, 0.32549799743589736, 0.043480923076923056, 0.28718695128205141, -0.50283387179487171, 1.7880546153846153, 0.18575111282051282, 0.053630676923076916, -0.064457897435897457, 0.0025758717948717925, -0.025145461538461526, 0.28848800256410251, 0.20707440512820519, 0.098282000000000008, -0.23757056410256405, -0.10249128205128202, -0.00510246153846156, -0.48004832820512827, -0.009449384615384606, -0.02739265641025642, 0.27749876923076922, -0.10063564102564104, -0.14238728717948718, -0.21943476923076924, 0.4564761025641027]"
2014/04/04,"[0.0, 1.0, 5.0, 1.0, 87.0, 75.0, 10.0, 0.0, 0.0, 0.0, 8.0, 81.0, 81.0, 12.0, 0.0, 2.0, 0.0, 7.0, 4.0, 9.0]","[-0.27344395677419359, 0.29113716322580646, -0.035597501935483881, 0.29659274903225818, 0.1632367212903226, -0.1430336174193548, -0.85326303870967735, 0.26071480645161277, -0.36175948451612905, -0.038062743870967773, -0.13907553096774194, 0.18762926516129033, -0.52162429806451616, 0.11679374193548392, 0.36140024836129053, -0.32484324903225809, -0.004705914193548392, -0.28524966967741944, -0.61099275483870963, -0.062364182580645168, -0.38057752903225806, -0.17978594516129037, 0.053501214193548377, -0.077192147741935474, -0.11037694838709682, -0.82135196774193564, 0.21378503329032239, -0.037179139354838721, 0.27698152322580644, -0.44832967096774207, 1.87556698064516, 0.20983509999999997, 0.040202292903225821, -0.1422962316129032, 0.089857206451612964, 0.0098656000000000073, 0.19827457096774184, 0.15405948903225805, 0.12911088664516129, -0.20563831612903227, -0.21291198064516129, -0.030995807741935485, -0.2988603065161291, 0.0078482296774193706, -0.057277762580645139, 0.18725421548387103, -0.04935130774193551, -0.054611969032258123, -0.14201025290322566, 0.39752770774193541]"
2014/04/05,"[1.0, 0.0, -4.0, -1.0, 88.0, 73.0, 9.0, 0.0, 1.0, 0.0, 10.0, 84.0, 77.0, 12.0, 0.0, 1.0, 1.0, 6.0, 3.0, 7.0]","[-0.25578838062678072, 0.285658705698006, -0.082781853561253602, 0.26211576666666642, 0.13606249316239316, -0.17008946923076929, -0.79853295726495732, 0.19642552336182348, -0.3085609068376069, -0.019649184245014259, -0.1180653341880339, 0.16431898105413117, -0.46594306980057032, 0.091349201994301965, 0.41643950539031355, -0.25091317407407393, 0.0068054339031339024, -0.17137485726495727, -0.62073296296296243, -0.083697379487179493, -0.31660254301994295, -0.11869459401709417, 0.063936938461538459, -0.008067049287749279, -0.039249125356125375, -0.90022096581196642, 0.14755869817663828, 0.0080359017094017021, 0.28665995868945854, -0.4156395381965815, 1.9555454672364674, 0.23312973589743591, -0.010014784615384631, -0.14181109658119664, 0.069296352991452967, 0.046174831908831933, 0.21504302735042732, 0.13656343760683776, 0.073451046894586883, -0.18726850199430206, -0.17394829230769229, -0.041037184330484339, -0.26933369888888914, 0.10885908205128209, -0.052887910256410278, 0.18391713504273502, -0.044040595726495747, 0.0010175245014244886, -0.099723049002848785, 0.31165315384615394]"
2014/04/06,"[1.0, 1.0, 3.0, 1.0, 14.0, 17.0, 9.0, 1.0, 0.0, 0.0, 6.0, 17.0, 12.0, 8.0, 0.0, 1.0, 0.0, 7.0, 2.0, 5.0]","[-0.31702268662092609, 0.25909647135506053, -0.025252446483705008, 0.28989558404802718, 0.11065790068610627, -0.14136574699828469, -0.80314157272727205, 0.22808566020583182, -0.263956392109777, -0.035189464957118333, -0.10822153036020579, 0.13042545943396236, -0.5038132842195544, 0.090904263121783735, 0.39441533173241833, -0.25105215677530002, 0.011311923327615781, -0.20549823053173255, -0.61660801646655228, -0.048063668096054897, -0.2951006116638073, -0.086408135506003583, 0.071436241166380823, -0.026586419897084032, -0.066085643739279679, -0.86820574271012052, 0.1853823952315608, -0.061865026500857637, 0.28652368816466539, -0.4343614351749574, 1.9308365643224705, 0.24314215626072047, 0.001944274099485416, -0.12943191303602031, 0.118876441252144, 0.047201233790737492, 0.21349264116638064, 0.11680011389365352, 0.10121356173241861, -0.18055169348198966, -0.23621221766723879, -0.048022453001715155, -0.21696980226415122, 0.041562380102916026, -0.056205025042881662, 0.1852755708404806, -0.047584948370497468, -0.017103533447684394, -0.099057151715265773, 0.30742793207547198]"
2014/04/07,"[0.0, 1.0, 6.0, -1.0, 8.0, 2.0, 13.0, 1.0, 5.0, 0.0, 11.0, 6.0, 6.0, 6.0, 1.0, 1.0, 0.0, 6.0, 11.0, 5.0]","[-0.32306852873194203, 0.26203805481540993, -0.045940987961476852, 0.28951847720706292, 0.096727494751203763, -0.17670484382022472, -0.7629999661316208, 0.16289944398073836, -0.22400014783306582, -0.025809897335473543, -0.11627491910112352, 0.092936802407704841, -0.45654436420545719, 0.076845393579454191, 0.44252226902086672, -0.22487597576243964, -0.012842306902086693, -0.13755109695024084, -0.66293876179775291, -0.027805363563402904, -0.2493840155698232, -0.058688317817014508, 0.088172131781701441, -0.011749267094702989, -0.033038709791332277, -0.862157791332264, 0.1635936223113964, -0.04538891722311398, 0.28005522873194233, -0.42123012714927821, 1.9343875955056187, 0.28286261444622757, -0.023968764686998267, -0.094149121990369261, 0.10280141516853941, 0.053982714446228, 0.25035094863563373, 0.092455242054574588, 0.07218348019261632, -0.17375361075441417, -0.22568302969502427, -0.097089642054574543, -0.1847242926163726, 0.11176289020866771, -0.082512172552167057, 0.22389546067415766, -0.046988569662921392, 0.025651419743178163, -0.065300885473515188, 0.2485937211878011]"
2014/04/08,"[1.0, 0.0, -7.0, 1.0, 3.0, 1.0, 13.0, 1.0, 1.0, 0.0, 4.0, 2.0, 2.0, 9.0, 1.0, 1.0, 0.0, 7.0, 9.0, 2.0]","[-0.3922232998389692, 0.28306209549114375, 0.045071072785829287, 0.32194043639291497, 0.14517073241545869, -0.099531436070853269, -0.81586190305958062, 0.17475968341384851, -0.24464732270531381, -0.06064504589371978, -0.1433382177133655, 0.078263328695652279, -0.54114622109500832, 0.13485780982286596, 0.37661494811594232, -0.29062687117552299, -0.090549100483091838, -0.26272324669887392, -0.70207776714975767, 0.0075872565217391082, -0.24041828260869497, -0.095509682769726281, 0.042758752334943709, -0.0991280808373593, -0.11495170338164253, -0.77525760547503997, 0.2444241040257645, -0.084312776135265707, 0.28870759227053155, -0.4876313223832528, 1.7832615040257647, 0.24113631449275311, 0.030305238325281796, -0.058099195652173946, 0.12711223526570073, 0.020595067310789049, 0.28738393719806715, 0.084458554911433226, 0.1009922030595814, -0.17770277439613549, -0.21432168566827742, -0.10123419838969397, -0.20393144734299534, -0.013478819001610234, -0.092174847826086925, 0.23879734492753643, -0.028093971336554037, -0.067840950080515286, -0.11315938599033813, 0.28183093462157788]"
2014/04/09,"[1.0, 1.0, 2.0, -1.0, 18.0, 14.0, 9.0, 0.0, 1.0, 0.0, 4.0, 15.0, 20.0, 9.0, 0.0, 0.0, 2.0, 9.0, 3.0, 1.0]","[-0.32716464841269849, 0.31922719057539761, 0.079306191468253975, 0.2317605551587299, 0.18472123583333322, -0.14905301626984097, -0.70154468849206308, 0.0086682452380951649, -0.20473254999999987, -0.030871024007936516, -0.16235658015873006, 0.075794792936507996, -0.43981855674603249, 0.14945328888888884, 0.34624778765873021, -0.23599073015873004, -0.1745590033730163, -0.16327513214285708, -0.64998325277777846, -0.026469367857142871, -0.14740028769841279, -0.1261140119047619, 0.019656751388888817, -0.058538090476190671, -0.1127945432539683, -0.67990407539682618, 0.15115758432539661, 0.0084751588095237744, 0.30861201402777766, -0.44220086011904886, 1.6860245059523793, 0.21709795396825352, 0.052754511904761894, -0.054459594246031758, 0.071886071031745949, 0.00088328055555553057, 0.29732368769841261, 0.047636311904761836, 0.069955233531746014, -0.16496720337301585, -0.11505263531746032, -0.16962260286507941, -0.18414141706349235, 0.10861372420634924, -0.15992004186507894, 0.25577530456349279, 0.036770305555555521, -0.041682417063492051, -0.08998334126984131, 0.25756890476190503]"
2014/04/11,"[1.0, 0.0, -5.0, -1.0, 53.0, 40.0, 5.0, 0.0, 0.0, 0.0, 6.0, 48.0, 46.0, 6.0, 1.0, 2.0, 0.0, 11.0, 0.0, 5.0]","[-0.31037168945868976, 0.31601935247863255, 0.075076370783475774, 0.19451925152421637, 0.20026022678062669, -0.11779680071225078, -0.77419753262108104, 0.052238858689458649, -0.21660306994301981, -0.034217580484330504, -0.12341786524216532, 0.089945341965812331, -0.45021961618233641, 0.15665065170940123, 0.31499012649572672, -0.15305708105413118, -0.093115362962962897, -0.16040230669515679, -0.66596743960114002, -0.071662685413105401, -0.12042892421652407, -0.10233596609686629, -0.01082141951566953, -0.0073392133903133795, -0.12235572364672377, -0.81145361823361795, 0.13533048703703698, 0.051133051994301876, 0.35639281425925934, -0.41941048376068368, 1.8076631994301988, 0.19226449843304821, 0.085004488603988668, -0.12736906823361799, 0.089357453988603952, 0.010671662393162362, 0.26313481552706519, 0.064592923361823387, 0.04138900217948719, -0.16583219301994309, -0.102445453846154, -0.085747774769230817, -0.22316974216524219, 0.10574495042735044, -0.12101333603988582, 0.208534674928775, 0.001925105270655175, -0.059342466381766351, -0.13170618461538469, 0.27666508170940179]"
