2014/04/12,"[1.0, 0.0, -4.0, 1.0, 40.0, 29.0, 4.0, 0.0, 1.0, 0.0, 7.0, 34.0, 32.0, 9.0, 1.0, 0.0, 0.0, 3.0, 4.0, 0.0]","[-0.51057825925925926, 0.34359565079365073, -0.070910317460317451, 0.38140136931216917, 0.097743190476190428, -0.24252164179894181, -0.93025233862433909, 0.23977368783068814, -0.4754366560846558, -0.037434582010582015, -0.030773460317460321, 0.2470641957671959, -0.43952817460317417, 0.13473983544973545, 0.3582651809523808, -0.23614502222222244, -0.092764516931216984, -0.19412225185185195, -0.79917626455026458, 0.17030128412698417, -0.34392034920634912, -0.29452385714285717, 0.062416059259259263, -0.12131685291005295, -0.2024273121693122, -0.75332049206349194, 0.35803668253968235, -0.060885751322751334, 0.34301119523809526, -0.45872528587301609, 1.5905673439153445, 0.27293060687830684, 0.22643401058201082, -0.13278381904761918, 0.093976105820105876, -0.070437880423280447, 0.18813576402116414, 0.097037257142857172, 0.084474329629629669, -0.15165770370370363, -0.36519878518518545, -0.13700345608465611, -0.27890311640211679, 0.085330192592592599, -0.14600816190476201, 0.22504772169312173, -0.14565789100529106, -0.028690513227513245, -0.21144202730158718, 0.44761059788359753]"
2014/04/13,"[1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 5.0, 0.0, 1.0, 0.0, 6.0, 2.0, 0.0, 9.0, 0.0, 1.0, 0.0, 13.0, 2.0, 4.0]","[-0.51279545137614668, 0.38628225321100901, -0.069895365137614685, 0.40797753211009175, 0.0030401651376146728, -0.26380271376146774, -0.92579190825688129, 0.14165264220183485, -0.30569699082568808, -0.20136322018348601, -0.0055231743119266118, 0.22065291577981647, -0.37321004587155976, 0.03869567614678901, 0.36187926055045849, -0.1822330954128441, -0.10762300366972487, -0.20036507431192652, -0.86202140366972446, 0.17171004770642204, -0.33260044036697262, -0.28725532110091739, 0.14077606422018354, -0.032338289908256893, -0.26315617431192651, -0.63673095412844083, 0.43804530275229359, -0.21270482568807347, 0.34969575229357791, -0.43732819293577979, 1.5616288073394498, 0.24248246422018338, -0.01979733944954129, -0.18159380733944955, 0.12880731192660555, -0.096293133944954229, 0.22388024220183472, 0.0491942770642202, 0.1812784614678899, -0.1215918807339449, -0.31169068073394485, -0.23258503119266052, -0.15160493577981654, 0.0045416954128440394, -0.1176326678899083, 0.35188684862385311, -0.051970425688073404, -0.20425353761467888, -0.20730214091743099, 0.51649726605504576]"
2014/04/14,"[0.0, 0.0, -1.0, -1.0, 2.0, 3.0, 6.0, 1.0, 1.0, 0.0, 9.0, 2.0, 2.0, 9.0, 0.0, 1.0, 0.0, 4.0, 4.0, 5.0]","[-0.35367914845360837, 0.40092451134020612, -0.010372587628865967, 0.386713319587629, -0.049287092783505217, -0.23930606185567002, -0.74618448350515509, 0.18622782061855672, -0.28693494845360812, -0.079643278350515462, -0.023516680412371128, 0.22647832804123716, -0.30314856701030934, 0.10999309690721651, 0.22930861752577314, -0.15595271958762885, -0.040718391752577333, -0.17186872061855665, -0.72765603092783526, 0.10422096907216491, -0.32773100309278352, -0.29308401030927839, 0.094461649484536045, 0.0074954989690721625, -0.17242386907216495, -0.56909023711340212, 0.33555304123711333, -0.16709865979381439, 0.28010208247422669, -0.37485066041237119, 1.5159591752577317, 0.25161655051546372, 0.049283000000000028, -0.069433229896907298, 0.098691185567010314, -0.090511626804123724, 0.10959830721649487, 0.058548597938144327, 0.13408325154639172, -0.14995009278350513, -0.25402382680412361, -0.17508912371134028, -0.13828778041237111, 0.088045078350515435, -0.22050631958762895, 0.27621280103092793, -0.021321797938144347, -0.30602157319587631, -0.15884794969072169, 0.33565026288659805]"
2014/04/16,"[1.0, 1.0, 8.0, 1.0, 69.0, 64.0, 2.0, 0.0, 0.0, 0.0, 11.0, 73.0, 61.0, 10.0, 0.0, 4.0, 0.0, 7.0, 0.0, 8.0]","[-0.27375502742187485, 0.29297107031250008, 0.02014051953125004, 0.34195232812499998, 0.15582554374999999, -0.20068616796875, -0.76009767812499995, 0.19514186875, -0.33933826015624996, 0.02206352265624998, -0.056898539062499982, 0.13655298593750001, -0.37404288281250009, 0.27409877812500011, 0.41046629296874998, -0.113703465625, 0.013148085937499995, -0.21562949531250011, -0.58691355468750017, -0.049933109374999993, -0.37720644453125002, -0.033509234374999988, 0.12733789609374993, 0.059144640625000015, 0.019618974218749984, -0.71087569531249983, 0.22823746093749994, -0.013661835937500009, 0.32690422531250007, -0.43463147656249984, 1.7421400781250005, 0.32599962109375014, -0.031885046874999996, -0.051436535156250025, 0.014624789843749989, 0.0049802320312500011, 0.15095163281249996, 0.10805707703124998, 0.092395050234374984, -0.21599405468750005, -0.21259322656249996, -0.022317103125000005, -0.19741241015625, 0.090438682812500032, -0.019824570312500029, 0.26571099375000007, -0.030782154687500018, -0.20727978906249997, -0.11729749625000004, 0.255944859375]"
2014/04/18,"[1.0, 0.0, -1.0, 1.0, 3.0, 4.0, 7.0, 0.0, 3.0, 0.0, 13.0, 3.0, 4.0, 11.0, 0.0, 1.0, 1.0, 7.0, 6.0, 5.0]","[-0.3169594436470588, 0.36386006588235292, -0.040724047058823556, 0.41345952941176456, 0.16030457176470583, -0.39707563529411749, -1.0321800529411769, 0.27622788235294127, -0.37251304176470573, -0.099249354117647029, -0.096447238823529499, 0.12888219647058827, -0.45575384705882366, 0.20648585764705871, 0.44109270235294123, -0.1331572529411765, -0.029261688235294171, -0.19766812529411773, -0.80635692352941168, -0.05760433411764708, -0.38488833529411753, -0.015259941176470594, 0.12760131882352935, -0.022265876470588218, -0.046675792352941184, -0.79628231764705837, 0.30269419117647067, 0.02777643764705879, 0.39846503000000011, -0.49135971176470628, 1.9260652823529403, 0.47082696411764713, 0.0098855705882352884, -0.12562493588235296, 0.068761442352941168, 0.070899249411764675, 0.20390792352941176, 0.17029890470588244, 0.066824166823529374, -0.16600548470588239, -0.27698550294117663, -0.077191302352941193, -0.30879721058823534, 0.17667331058823535, 0.01652669058823527, 0.28666852705882345, -0.084158348235294139, -0.1056025058823529, -0.20713124847058828, 0.30854593823529414]"
2014/04/19,"[1.0, 0.0, -3.0, 1.0, 57.0, 53.0, 11.0, 2.0, 2.0, 0.0, 9.0, 61.0, 48.0, 8.0, 0.0, 1.0, 0.0, 2.0, 6.0, 3.0]","[-0.36633591999999987, 0.38445606266666654, -0.086436018066666689, 0.42928336666666655, 0.18391823333333335, -0.31454610666666671, -1.0034351800000001, 0.21429122133333336, -0.26672495999999984, -0.17941490666666651, -0.059394160000000015, 0.28069064666666693, -0.55161504000000006, 0.13328451333333327, 0.42178813333333343, -0.14672369600000001, 0.061749826666666646, -0.19156014933333337, -0.75733697333333316, 0.018242702666666669, -0.30444986466666685, -0.15814211333333333, 0.027715600666666684, -0.11325555333333315, -0.22167914866666663, -0.89538899999999977, 0.32737948333333328, -0.063996023999999985, 0.24022640133333331, -0.46420988666666657, 1.892369106666667, 0.405671532, 0.060621693333333344, -0.18799610200000003, 0.090391706666666669, 0.045821123999999949, 0.22694803333333344, 0.11540038800000002, 0.08486530686666667, -0.15104023866666669, -0.33180994000000019, -0.059815993333333366, -0.35633838000000023, 0.15877715333333337, -0.084882598666666684, 0.17886498133333337, -0.1252273293333333, 0.012353686666666648, -0.2868336813333332, 0.41064890333333315]"
2014/04/20,"[0.0, 1.0, 1.0, -1.0, 9.0, 2.0, 11.0, 0.0, 3.0, 0.0, 8.0, 7.0, 5.0, 11.0, 0.0, 2.0, 1.0, 7.0, 7.0, 6.0]","[-0.40501561834862376, 0.44652547706422008, -0.076941602844036658, 0.49155976146788977, 0.15727582568807338, -0.25751974311926606, -0.99005437614678904, 0.23172746972477068, -0.27595397247706416, -0.058719504587155989, -0.16969469724770644, 0.13412972477064219, -0.59822869541284407, 0.11605377981651371, 0.47460427522935794, -0.21635997981651378, 0.081779202752293556, -0.22051707706422027, -0.87080464220183473, 0.040569055045871577, -0.2116360146788992, -0.083112302752293532, 0.037545077981651388, 0.04929668807339449, -0.15424912477064223, -0.82535984403669715, 0.23114533944954135, -0.099764304587155961, 0.21047816513761469, -0.52172939449541256, 1.7134231192660561, 0.48485237798165121, 0.15056653211009177, -0.15672832660550465, 0.066658595412844052, -0.044741300917431191, 0.24732299082568807, 0.12211340366972473, 0.053701579174311898, -0.1725873761467891, -0.22231278899082552, -0.078502247706422085, -0.35492488990825694, 0.16837660366972482, -0.059221849541284392, 0.31294562752293587, -0.13920566605504595, -0.0023148440366972819, -0.21245934311926598, 0.37067791743119255]"
2014/04/21,"[0.0, 1.0, 4.0, 1.0, 28.0, 35.0, 3.0, 0.0, 0.0, 0.0, 8.0, 32.0, 30.0, 8.0, 0.0, 3.0, 0.0, 6.0, 0.0, 4.0]","[-0.42612282635658882, 0.46151659147286822, -0.099462470697674471, 0.34938932558139535, 0.17436988682170543, -0.14915751860465118, -0.97330596124031021, 0.15094642945736442, -0.20530107751937976, -0.099358335658914734, -0.1494081472868217, 0.17929628682170545, -0.48324051782945743, 0.12698737209302319, 0.35061424806201547, -0.18427518682170549, 0.070362047286821675, -0.34756238992248079, -0.83941942635658917, 0.15407843410852706, -0.14624958914728675, -0.1617730077519379, -0.0042366441860464963, 0.012241775193798442, -0.27536848062015501, -0.82745651162790723, 0.29713064573643422, -0.082019682170542632, 0.24886105503875972, -0.52504780465116252, 1.6102586046511631, 0.24818597906976742, 0.12347175193798458, -0.10309146511627912, 0.07766948759689922, -0.13038609612403107, 0.24700003875969001, 0.075169931782945718, 0.31135870046511638, -0.060463868217054281, -0.1902508178294573, -0.0038375581395348689, -0.26213331317829447, 0.076091474418604657, -0.095668714728682186, 0.27866601550387599, -0.054601403100775193, -0.17172071317829454, -0.19650736434108512, 0.47232057364341046]"
2014/04/22,"[0.0, 0.0, -10.0, 1.0, 63.0, 60.0, 14.0, 0.0, 3.0, 0.0, 9.0, 67.0, 55.0, 7.0, 1.0, 2.0, 0.0, 4.0, 12.0, 2.0]","[-0.41508656176470582, 0.54872244779411761, -0.11230229852941173, 0.36913836764705854, 0.03342872647058822, -0.20039660147058827, -0.87116923529411783, 0.048189897058823539, -0.21466569117647058, -0.089233916176470626, -0.069238117647058783, 0.031975191176470574, -0.31952512647058834, 0.091576545588235289, 0.35744463235294133, -0.23889922794117649, -0.16422962941176469, -0.14807222500000006, -0.76958613235294104, 0.083790411764705877, -0.15140532352941177, -0.2027365147058823, 0.013582459117647062, -0.045037176470588226, -0.35722867647058837, -0.90348488235294111, 0.19497248970588235, -0.047479383823529391, 0.18641928088235296, -0.41502729117647047, 1.8055458823529413, 0.41707096764705875, 0.051095838235294115, -0.23871438235294123, -0.055483429411764679, -0.15233995882352944, 0.20291605882352942, 0.088622120588235251, 0.13651386176470587, -0.19136264705882347, -0.20236153676470581, -0.19983760294117647, -0.097834814705882331, 0.1501878676470588, -0.061661779411764692, 0.23769194117647055, -0.20642173529411767, -0.033139147058823558, -0.12906672205882352, 0.39495474999999997]"
2014/04/23,"[0.0, 0.0, -1.0, -1.0, 0.0, 4.0, 4.0, 1.0, 1.0, 0.0, 6.0, 4.0, 0.0, 5.0, 0.0, 0.0, 0.0, 8.0, 1.0, 2.0]","[-0.25133667999999987, 0.54699586749999984, -0.048156015999999961, 0.35474394999999975, 0.077600597999999965, -0.24101846800000007, -0.91334870999999995, 0.02312641000000001, -0.26767009999999997, -0.151046348, -0.098959060000000001, 0.07478129, -0.32785637000000006, 0.093585140999999983, 0.33986247000000014, -0.13695065000000009, -0.14672318999999995, -0.17774072600000007, -0.72759071000000031, 0.10850598, -0.16009601999999998, -0.22845462999999985, 0.043377441199999998, -0.018650840000000012, -0.28316665999999985, -0.92683634000000026, 0.16860347599999986, -0.022437130999999982, 0.23833898200000003, -0.44552871599999988, 1.8835898999999989, 0.350335958, -0.00033405199999998102, -0.2077048600000001, -0.056676859999999989, -0.16233501400000011, 0.15010414, 0.10393462200000002, 0.201073416, -0.1792537099999999, -0.18966143000000005, -0.2078234599999999, -0.106805548, 0.14737689999999992, 0.010780790000000011, 0.23785964000000001, -0.10930953000000003, -0.087089639999999982, -0.092295090999999982, 0.3699847899999999]"
2014/04/24,"[1.0, 0.0, -10.0, 1.0, 22.0, 16.0, 12.0, 1.0, 2.0, 0.0, 3.0, 23.0, 14.0, 2.0, 1.0, 0.0, 0.0, 6.0, 10.0, 0.0]","[-0.36871606896551723, 0.46150461551724153, -0.013711534482758579, 0.51350548275862073, 0.036283724137931038, -0.21177310344827588, -0.82059462068965516, 0.025458379310344829, -0.27231346551724134, -0.018802968965517242, -0.020783986206896556, 0.076859272413793076, -0.39003389655172427, 0.16535458965517241, 0.57616606896551736, -0.23195031034482755, -0.20817025862068966, -0.036643913793103444, -0.53727189655172425, 0.1507603965517241, -0.22297244827586205, -0.00070972413793101157, 0.059202462758620684, 0.14795049999999996, -0.058616913793103506, -0.91104400000000008, -0.00324481034482759, -0.20224453793103445, 0.11654339137931036, -0.2481229310344828, 1.9032555172413792, 0.294149098275862, -0.038565210344827593, -0.23718374137931039, -0.038935482758620701, 0.082198810344827594, 0.15838356896551725, -0.064684417241379244, -0.1284849155172415, -0.22746648275862064, -0.15815379310344826, -0.055059879310344825, -0.18900174137931036, 0.032267382758620684, 0.078201255172413803, 0.23997363448275871, -0.1607008448275862, 0.10851051724137929, -0.10016588275862069, 0.27086489655172413]"
2014/04/25,"[0.0, 1.0, 1.0, -1.0, 53.0, 36.0, 7.0, 0.0, 1.0, 0.0, 6.0, 34.0, 56.0, 4.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0]","[-0.11613356842105264, 0.37145615157894757, 0.091885043157894739, 0.3518855263157894, -0.0016336863157894667, -0.18862730526315791, -0.70512686315789475, -0.043416968421052651, -0.19503764105263155, -6.4442105263234611e-06, -0.16651563578947368, 0.071328713684210482, -0.18656245263157895, -0.0072082000000000057, 0.40204554736842107, -0.099349547368421054, -0.20517415789473675, -0.022768798947368402, -0.34078332631578945, 0.079720431578947357, -0.12959209473684208, -0.024993905263157899, 0.087148453684210453, 0.18666840000000001, -0.0026845578947369128, -0.76912989473684246, 0.036251547368421067, -0.089486189473684127, 0.083614246315789481, -0.3765781842105263, 1.5216909473684208, 0.17624686526315786, -0.095607658947368515, -0.2121639894736842, 0.0024806684210526386, -0.030531311578947357, 0.1546402631578947, -0.062376867368421025, -0.0071822031578947986, -0.19640273684210519, -0.042332221052631583, -0.042284157894736829, -0.21730687578947358, 0.067782802105263162, 0.055979303157894768, 0.2078873978947369, -0.075365075789473684, -0.039237568421052686, -0.079413084210526314, 0.3180327263157896]"
