"['3/12/14', '3/13/14']","[-0.5065608024597168, 0.15907034277915955, -0.05102981626987457, 0.8457422256469727, 1.093140721321106, 0.2861149311065674, -0.17711542546749115, 0.19509848952293396, 0.3145467936992645, -0.14708560705184937, 0.23443818092346191, -0.18237921595573425, 0.2305665910243988, 0.28165045380592346, -0.008925464004278183, 0.6283727288246155, -0.19590875506401062, 0.5901089906692505, 0.052376750856637955, 0.0574127659201622]"
"['3/13/14', '3/15/14']","[-0.6749434471130371, 0.11182288080453873, -0.03434816002845764, 0.9330285787582397, 1.103698968887329, 0.26807931065559387, -0.15900535881519318, 0.21777725219726562, 0.5622513890266418, 0.07414364069700241, 0.4093685746192932, -0.3263741135597229, 0.46354711055755615, 0.30143284797668457, 0.08734198659658432, 0.6254755258560181, -0.20567722618579865, 0.5871003866195679, -0.012328722514212132, 0.07989195734262466]"
"['3/15/14', '3/16/14']","[-0.9831887483596802, 0.2280193418264389, -0.266330748796463, 1.5340760946273804, 1.7156574726104736, 0.391234815120697, -0.49480122327804565, 0.054136037826538086, 0.8674764037132263, 0.2192067950963974, 0.4409724473953247, -0.42606887221336365, 0.8107538223266602, 0.05011551082134247, -0.27292442321777344, 0.8374112844467163, -0.25626131892204285, 0.9229649305343628, 0.03772590681910515, 0.21604768931865692]"
"['3/16/14', '3/19/14']","[-0.7318361401557922, 0.18107303977012634, -0.236721470952034, 1.263698697090149, 1.2931692600250244, 0.3138643503189087, -0.2779722809791565, 0.0883663073182106, 0.6041955351829529, 0.08984148502349854, 0.4262479841709137, -0.4069726765155792, 0.5428763031959534, 0.23964527249336243, -0.0534030944108963, 0.6399885416030884, -0.2420925498008728, 0.6797357201576233, 0.08210381120443344, 0.044974107295274734]"
"['3/19/14', '3/20/14']","[-0.4821901321411133, 0.14859555661678314, -0.15411505103111267, 0.604865550994873, 0.6375521421432495, 0.10272348672151566, -0.12790840864181519, -0.08602771162986755, 0.2312096655368805, 0.29484960436820984, 0.09994567930698395, -0.3517349362373352, 0.25209397077560425, 0.27051815390586853, 0.023120379075407982, 0.43209126591682434, 0.060415349900722504, 0.4764823317527771, -0.05576058849692345, 0.12013327330350876]"
"['3/20/14', '3/21/14']","[-0.5412821173667908, 0.32184451818466187, -0.3364159166812897, 1.3020788431167603, 1.2017223834991455, 0.15740343928337097, -0.45901763439178467, -0.14567893743515015, 0.5036137104034424, 0.213655486702919, 0.3675045967102051, -0.3381587266921997, 0.7752640247344971, 0.13677753508090973, -0.279631644487381, 0.7205744385719299, -0.18407560884952545, 0.4866788983345032, -0.06790086627006531, 0.06317251920700073]"
"['3/21/14', '3/25/14']","[-0.718238353729248, 0.13584724068641663, -0.10441233217716217, 1.0970557928085327, 1.1659685373306274, 0.35281866788864136, -0.18171221017837524, 0.11867380887269974, 0.5728573799133301, 0.06519044190645218, 0.3499639630317688, -0.3521043360233307, 0.5390298366546631, 0.18167854845523834, 0.03014189377427101, 0.5747823715209961, -0.18891021609306335, 0.6184623837471008, 0.11007007956504822, 0.03655245527625084]"
"['3/25/14', '3/26/14']","[-0.18292848765850067, 0.10484135150909424, -0.1601734757423401, 0.6416695713996887, 0.7116979956626892, -0.014162613078951836, -0.2500775456428528, -0.05980171263217926, 0.18528661131858826, 0.13096006214618683, 0.09439388662576675, -0.13166074454784393, 0.3421594798564911, 0.32407358288764954, -0.13380394876003265, 0.3215392529964447, 0.026577355340123177, 0.30109870433807373, -0.15333469212055206, -0.03544501215219498]"
"['3/26/14', '3/27/14']","[-0.7624134421348572, 0.02732875943183899, 0.06957223266363144, 0.9631605744361877, 1.3152048587799072, 0.28403353691101074, -0.20377756655216217, 0.24012382328510284, 0.6920644640922546, -0.01009928435087204, 0.434335857629776, -0.368837833404541, 0.4672076404094696, 0.30141744017601013, 0.08905074745416641, 0.6036550998687744, -0.17516957223415375, 0.6501323580741882, -0.0723167359828949, 0.0783291608095169]"
"['3/27/14', '3/29/14']","[-0.74115389585495, 0.032809458673000336, -0.03266417980194092, 1.270095705986023, 1.3432464599609375, 0.31369078159332275, -0.282067209482193, 0.16590826213359833, 0.6448092460632324, 0.013595681637525558, 0.44242414832115173, -0.36844590306282043, 0.5262609720230103, 0.07249254733324051, -0.08011685311794281, 0.7292189598083496, -0.2682000994682312, 0.7592975497245789, 0.05898505076766014, 0.1004132330417633]"
"['3/29/14', '3/31/14']","[-0.6834278702735901, -0.024980392307043076, -0.05882326513528824, 1.3401151895523071, 1.5149818658828735, 0.3364535868167877, -0.18589134514331818, 0.195770263671875, 0.721055805683136, -0.22584278881549835, 0.4943351149559021, -0.43916410207748413, 0.48211202025413513, 0.03035946935415268, -0.008483667857944965, 0.5785408020019531, -0.2521369457244873, 0.8331584930419922, -0.005563181824982166, 0.030271798372268677]"
"['3/31/14', '4/2/14']","[-0.7821353673934937, 0.1872739940881729, -0.3064120411872864, 1.6352438926696777, 1.5677860975265503, 0.3351050019264221, -0.4104726016521454, 0.16416259109973907, 0.5550358295440674, -0.2731618583202362, 0.3455602526664734, -0.35613077878952026, 0.5873121619224548, 0.06082593649625778, -0.1764828860759735, 0.7680652737617493, -0.37380117177963257, 0.9251492023468018, 0.11982183158397675, -0.09486764669418335]"
"['4/2/14', '4/3/14']","[-0.6953598260879517, 0.11058684438467026, -0.3957182765007019, 1.7666198015213013, 1.5739394426345825, 0.4524761140346527, -0.3778650760650635, 0.23711149394512177, 0.4888553321361542, -0.34973856806755066, 0.48686373233795166, -0.4484781324863434, 0.5236917734146118, 0.001896608853712678, -0.15776607394218445, 0.653197705745697, -0.5456782579421997, 0.883065402507782, 0.12653253972530365, -0.10937821120023727]"
"['4/3/14', '4/4/14']","[-0.7113301753997803, 0.049278222024440765, -0.23111335933208466, 1.3005613088607788, 1.4188010692596436, 0.6930835247039795, -0.16088619828224182, 0.2587079107761383, 0.565700352191925, -0.04255432263016701, 0.46371227502822876, -0.5535866618156433, 0.6059810519218445, 0.026935696601867676, 0.0165781881660223, 0.5071571469306946, -0.3130207061767578, 0.9268306493759155, 0.12974852323532104, 0.03852788358926773]"
"['4/4/14', '4/5/14']","[-0.5470235347747803, 0.10701002925634384, -0.1282084733247757, 1.1362147331237793, 1.4075345993041992, 0.17915908992290497, -0.34732499718666077, 0.1492157280445099, 0.4251888692378998, -0.28532564640045166, 0.37229055166244507, -0.23473238945007324, 0.4185469150543213, 0.01639934629201889, -0.16346687078475952, 0.42327621579170227, -0.34032416343688965, 0.6246576309204102, 0.11640246212482452, -0.06942648440599442]"
"['4/5/14', '4/6/14']","[-0.5807601809501648, 0.024501651525497437, -0.15335233509540558, 1.2176110744476318, 1.47830331325531, 0.25598064064979553, -0.2937426269054413, 0.2805251479148865, 0.5463050007820129, -0.1710761934518814, 0.6056047081947327, -0.3793860673904419, 0.40596267580986023, 0.08079900592565536, -0.18732503056526184, 0.5284347534179688, -0.4285993278026581, 0.626097559928894, 0.07535696029663086, -0.023050863295793533]"
"['4/6/14', '4/7/14']","[-0.7433951497077942, 0.25338417291641235, -0.5409181118011475, 1.7110514640808105, 1.6277072429656982, 0.785198986530304, -0.5418413877487183, 0.0020681063178926706, 0.5386826395988464, -0.092476487159729, 0.3410412669181824, -0.6357797980308533, 0.7958941459655762, 0.11523009091615677, -0.247197687625885, 0.7103774547576904, -0.538122832775116, 0.8119161128997803, 0.22241592407226562, -0.009913246147334576]"
"['4/7/14', '4/8/14']","[-0.6439234018325806, 0.16987060010433197, -0.27163487672805786, 1.5485477447509766, 1.7246944904327393, 0.41358691453933716, -0.42308369278907776, 0.2623319923877716, 0.5469306707382202, -0.3271593153476715, 0.5341749787330627, -0.42084771394729614, 0.47277554869651794, 0.0860367938876152, -0.21511748433113098, 0.727444589138031, -0.5149547457695007, 0.7388752102851868, 0.14827805757522583, 0.042569294571876526]"
"['4/8/14', '4/9/14']","[-0.3272398114204407, 0.10809514671564102, -0.27042925357818604, 1.1401935815811157, 1.2510651350021362, 0.30805253982543945, -0.48756879568099976, -0.014003358781337738, 0.3369254171848297, -0.07235444337129593, 0.3250747323036194, -0.3330036401748657, 0.6164435148239136, -0.05277379974722862, -0.3470315933227539, 0.5477481484413147, -0.3646189570426941, 0.46586349606513977, 0.0376252718269825, -0.09376603364944458]"
"['4/9/14', '4/11/14']","[-0.6345751881599426, 0.1300763487815857, -0.3338185250759125, 1.222031831741333, 1.3499040603637695, 0.3420597016811371, -0.36840471625328064, 0.10726384073495865, 0.5230128169059753, 0.03248550742864609, 0.35437315702438354, -0.4314267039299011, 0.5766518712043762, 0.11134475469589233, -0.14944040775299072, 0.5961437225341797, -0.3128894567489624, 0.6643207669258118, -0.019373781979084015, -0.022052008658647537]"
"['4/11/14', '4/12/14']","[-0.7775204181671143, 0.08010972291231155, -0.21231043338775635, 1.2730185985565186, 1.4673033952713013, 0.26380273699760437, -0.2500586211681366, 0.17261572182178497, 0.584026038646698, -0.13043741881847382, 0.3420829772949219, -0.40873974561691284, 0.5638163089752197, 0.3791729509830475, -0.013755524531006813, 0.6032732129096985, -0.2469182312488556, 0.8415483832359314, 0.023163635283708572, -0.17503207921981812]"
"['4/12/14', '4/13/14']","[-0.6394153833389282, 0.42014336585998535, -0.3861941695213318, 1.3829535245895386, 1.2815061807632446, 0.5465070605278015, -0.43168094754219055, -0.01609751768410206, 0.5817307233810425, 0.1614055633544922, 0.3120761215686798, -0.44697362184524536, 0.7969606518745422, 0.33690905570983887, -0.13405394554138184, 0.7150641083717346, -0.21413564682006836, 0.6305705904960632, 0.13475723564624786, 0.057012975215911865]"
"['4/13/14', '4/14/14']","[-0.5537655353546143, 0.2992594838142395, -0.33882710337638855, 1.4052199125289917, 1.5638923645019531, 0.408683717250824, -0.4469028115272522, 0.13446404039859772, 0.5695177316665649, -0.01785464957356453, 0.44658786058425903, -0.3184623718261719, 0.759920597076416, 0.2961152493953705, -0.3166719973087311, 0.8653930425643921, -0.3077210485935211, 0.6035930514335632, 0.01425840798765421, 0.09659497439861298]"
"['4/14/14', '4/16/14']","[-0.443248450756073, 0.1726108342409134, -0.19198592007160187, 0.7881532907485962, 1.0165104866027832, 0.12529359757900238, -0.32468631863594055, 0.031241921707987785, 0.36824020743370056, 0.26052865386009216, 0.2897593379020691, -0.3780502676963806, 0.40903639793395996, 0.2601720094680786, -0.16006658971309662, 0.5476242303848267, -0.150485560297966, 0.41011396050453186, -0.1257656216621399, 0.18250034749507904]"
"['4/16/14', '4/18/14']","[-0.599571168422699, 0.14225149154663086, -0.22566565871238708, 1.001319408416748, 1.085487723350525, 0.050250761210918427, -0.32915228605270386, 0.03195403516292572, 0.4369172155857086, 0.17775985598564148, 0.3355095684528351, -0.3395061492919922, 0.4889525771141052, 0.08215104788541794, -0.13598577678203583, 0.40826624631881714, -0.11663886904716492, 0.6198340654373169, -0.07395324110984802, 0.07015179842710495]"
"['4/18/14', '4/19/14']","[-0.5020259618759155, -0.09025450050830841, -0.5354796051979065, 0.7335160374641418, 1.0006787776947021, 0.21007387340068817, -0.015027953311800957, 0.04379372298717499, 0.5289630889892578, -0.37592434883117676, -0.3059956133365631, -0.34092193841934204, 0.16931386291980743, 0.3268095552921295, 0.023906851187348366, 0.03902366757392883, -0.07339805364608765, 0.7371243238449097, -0.2243487387895584, -0.25457045435905457]"
"['4/19/14', '4/20/14']","[-0.7040385007858276, 0.31797167658805847, -0.5529689788818359, 1.4472607374191284, 1.194812297821045, 0.19937972724437714, -0.41573265194892883, -0.024785218760371208, 0.2965601682662964, -0.2827438414096832, 0.09479964524507523, -0.3621116280555725, 0.38429978489875793, 0.013345548883080482, -0.2802498936653137, 0.5074896216392517, -0.4346615672111511, 0.6481390595436096, 0.11264340579509735, -0.19159018993377686]"
"['4/20/14', '4/21/14']","[-0.6226531863212585, -0.3302977681159973, 0.10661184787750244, 1.0012940168380737, 1.1679855585098267, 0.034223735332489014, 0.08463922142982483, 0.5066519379615784, 0.3479830324649811, -0.39826226234436035, 0.39638376235961914, 0.004293093923479319, 0.02484418824315071, -0.007864220067858696, -0.0026243003085255623, 0.6315777897834778, -0.27587392926216125, 0.8211072087287903, 0.08437672257423401, -0.05622444301843643]"
"['4/21/14', '4/22/14']","[-0.8443906307220459, 0.1378631442785263, -0.17856231331825256, 1.623707890510559, 1.7282394170761108, 0.3119509220123291, -0.43015724420547485, 0.3562553822994232, 0.8059082627296448, -0.15765604376792908, 0.6432244181632996, -0.28588488698005676, 0.6884741187095642, 0.0791078433394432, -0.12748034298419952, 0.814259946346283, -0.47116369009017944, 0.9187570214271545, 0.008308264426887035, 0.01702095754444599]"
"['4/22/14', '4/23/14']","[-0.5402415990829468, 0.3319014310836792, -0.416285902261734, 1.1272307634353638, 1.1653095483779907, 0.3050629496574402, -0.4069904386997223, 0.018037261441349983, 0.47151094675064087, 0.09290476888418198, 0.28902530670166016, -0.45083507895469666, 0.5820513963699341, 0.2742565870285034, -0.2279600352048874, 0.6850083470344543, -0.268547385931015, 0.461323082447052, -0.04454435035586357, 0.09578388184309006]"
"['4/23/14', '4/24/14']","[-0.5914417505264282, 0.23263037204742432, -0.2970445156097412, 1.0003983974456787, 1.186949372291565, 0.38089343905448914, -0.3392794728279114, 0.0049833208322525024, 0.5551995038986206, 0.09886472672224045, 0.04088956117630005, -0.2286282479763031, 0.7080766558647156, 0.24849002063274384, -0.3236187994480133, 0.470355749130249, -0.05638337880373001, 0.6442878246307373, -0.0398249514400959, 0.12943719327449799]"
"['4/24/14', '4/25/14']","[-0.6338551640510559, 0.17880789935588837, -0.16139395534992218, 0.6749274134635925, 0.2972683906555176, 0.546069860458374, 0.005005776882171631, -0.05788465589284897, 0.04333754628896713, 0.3927021920681, -0.052849914878606796, -0.7074294686317444, 0.3263188302516937, 0.2468573898077011, 0.20340988039970398, 0.5333948135375977, -0.23048080503940582, 0.48644211888313293, 0.1866447776556015, 0.10365616530179977]"
"['4/25/14', '4/26/14']","[-0.7439787983894348, 0.3037371039390564, -0.43337804079055786, 1.3332077264785767, 1.6820979118347168, 0.1706639677286148, -0.4835169315338135, 0.1218583881855011, 0.5185048580169678, -0.03778863698244095, 0.346466988325119, -0.32075023651123047, 0.604302704334259, 0.1640092134475708, -0.33063265681266785, 0.5934216976165771, -0.3656500577926636, 0.717859148979187, 0.025590993463993073, 0.0045988112688064575]"
"['4/26/14', '4/27/14']","[-0.5110316276550293, 0.2513665556907654, -0.49537599086761475, 1.3944823741912842, 1.2683465480804443, 0.3692687451839447, -0.5774723291397095, 0.0893615186214447, 0.21367020905017853, -0.02455904334783554, 0.37901195883750916, -0.36710670590400696, 0.5798878073692322, -0.1326252967119217, -0.3578251898288727, 0.7738829851150513, -0.5158686637878418, 0.5457972884178162, 0.21142363548278809, -0.009548523463308811]"
"['4/27/14', '5/1/14']","[-0.6987647414207458, 0.14623132348060608, -0.15183484554290771, 1.0999888181686401, 1.1907479763031006, 0.2626045346260071, -0.24862071871757507, 0.04480935260653496, 0.4896543323993683, 0.11038069427013397, 0.3731159567832947, -0.40654993057250977, 0.46967819333076477, 0.19608689844608307, -0.06401824206113815, 0.6890127658843994, -0.19669443368911743, 0.6496481895446777, 0.004210975952446461, 0.042471036314964294]"
"['5/1/14', '5/2/14']","[-0.7512572407722473, 0.1970706582069397, -0.25419875979423523, 1.2800287008285522, 1.678767442703247, 0.41634443402290344, -0.42686551809310913, 0.2551313638687134, 0.6487196087837219, -0.0006965931970626116, 0.4515264928340912, -0.25288236141204834, 0.7616896629333496, 0.18503338098526, -0.12355790287256241, 0.7858145236968994, -0.22093811631202698, 0.9435917139053345, 0.11291632801294327, -0.13937267661094666]"
"['5/2/14', '5/3/14']","[-0.3776552081108093, 0.3790627419948578, -0.4931536316871643, 1.1443603038787842, 1.1405088901519775, 0.15466190874576569, -0.6382808089256287, -0.06464464962482452, 0.14582136273384094, 0.059052418917417526, 0.2758541703224182, -0.33139246702194214, 0.5240834951400757, 0.05001046136021614, -0.4385044276714325, 0.7125450372695923, -0.5088560581207275, 0.35118743777275085, 0.0014206720516085625, 0.0799030065536499]"
"['5/3/14', '5/4/14']","[-0.45761626958847046, 0.28248175978660583, -0.37804344296455383, 0.9364997148513794, 1.0065255165100098, 0.297487735748291, -0.2465079128742218, 0.01582670584321022, 0.3428579270839691, 0.09253788739442825, 0.3062472343444824, -0.43239179253578186, 0.3683425784111023, 0.32960835099220276, -0.15765325725078583, 0.5289709568023682, -0.3270721435546875, 0.2205451875925064, -0.01610211282968521, 0.11194158345460892]"
"['5/4/14', '5/6/14']","[-0.5694765448570251, 0.20771481096744537, -0.26051250100135803, 1.2310543060302734, 1.3481171131134033, 0.21098265051841736, -0.4864100217819214, 0.1291661560535431, 0.5240388512611389, -0.0026489237789064646, 0.433726966381073, -0.23848913609981537, 0.6063385009765625, 0.1531422734260559, -0.2394460290670395, 0.7872331738471985, -0.35496753454208374, 0.5264163017272949, -0.056841373443603516, 0.07497375458478928]"
"['5/6/14', '5/7/14']","[-0.6406583786010742, 0.3477606475353241, -0.38277530670166016, 1.4876784086227417, 1.6293572187423706, 0.5327600836753845, -0.5605499744415283, 0.19363519549369812, 0.643419086933136, -0.04076618701219559, 0.484449565410614, -0.3246917128562927, 0.8062909245491028, 0.21525834500789642, -0.26405367255210876, 0.9218524098396301, -0.4292289614677429, 0.6067273020744324, 0.13071087002754211, 0.13292551040649414]"
"['5/7/14', '5/8/14']","[-0.7503633499145508, 0.09180673211812973, -0.1671561300754547, 0.96469646692276, 1.3465991020202637, 0.6161296963691711, -0.4383210241794586, 0.30147305130958557, 0.5534011721611023, 0.24999012053012848, 0.3076765835285187, -0.13479822874069214, 0.8960176706314087, 0.29525551199913025, 0.08519297093153, 0.6473341584205627, -0.3213792145252228, 0.6430819034576416, -0.2134793996810913, 0.10165818780660629]"
"['5/8/14', '5/9/14']","[-0.8681161403656006, 0.17117223143577576, -0.016534049063920975, 1.143194317817688, 1.5677998065948486, 0.19445207715034485, -0.27354946732521057, 0.38025450706481934, 0.640865683555603, -0.08264543116092682, 0.5365917682647705, -0.4540688395500183, 0.4092305600643158, 0.1831270456314087, 0.055498577654361725, 0.679510772228241, -0.28380927443504333, 0.8434783816337585, 0.021585319191217422, 0.15964560210704803]"
"['5/9/14', '5/10/14']","[-0.5173810720443726, 0.229735866189003, -0.10617346316576004, 1.0922571420669556, 1.290610909461975, 0.20940540730953217, -0.39306241273880005, 0.1602288782596588, 0.529371440410614, -0.08114615082740784, 0.2867952585220337, -0.08796806633472443, 0.5435671806335449, 0.33957383036613464, -0.1924295723438263, 0.7412508130073547, -0.3098468482494354, 0.39747875928878784, 0.07020249962806702, 0.10005534440279007]"
"['5/10/14', '5/11/14']","[-0.9645466208457947, 0.31285643577575684, -0.13692715764045715, 1.042832374572754, 1.358320951461792, 0.8210722208023071, -0.16179023683071136, 0.30792689323425293, 0.4553413689136505, 0.20809334516525269, 0.369119793176651, -0.4453108310699463, 0.4741981327533722, 0.3996841013431549, 0.13692446053028107, 0.8435264229774475, -0.199590802192688, 0.7027180790901184, 0.1133977472782135, 0.22037726640701294]"
"['5/11/14', '5/12/14']","[0.07715141028165817, 0.024430537596344948, 0.01488052774220705, -0.0711447075009346, 0.18132248520851135, 0.07420846074819565, -0.08897757530212402, 0.03491474315524101, -0.0282545518130064, -0.004851698875427246, 0.11796722561120987, 0.0009179078042507172, 0.09793508797883987, -0.0023432334419339895, -0.06123378872871399, 0.016823548823595047, -0.07375284284353256, -0.03309948369860649, -0.0013586552813649178, 0.0022390419617295265]"
"['5/12/14', '5/13/14']","[-0.5742790699005127, 0.1208026260137558, -0.22754397988319397, 1.2944501638412476, 1.4213674068450928, 0.48263779282569885, -0.24488507211208344, 0.24834278225898743, 0.44682034850120544, -0.14283622801303864, 0.48614808917045593, -0.460262268781662, 0.5622467398643494, 0.028095092624425888, -0.11147598922252655, 0.5305706262588501, -0.4009441137313843, 0.7458353638648987, 0.15766462683677673, -0.007804133929312229]"
"['5/13/14', '5/14/14']","[-0.5446743369102478, 0.007954456843435764, -0.11649943888187408, 1.1877034902572632, 1.3666932582855225, 0.28981104493141174, -0.3156277537345886, 0.1569758504629135, 0.4369082450866699, -0.277030348777771, 0.4203624725341797, -0.2736285924911499, 0.526325523853302, 0.06894408911466599, -0.15195588767528534, 0.39510735869407654, -0.4530107080936432, 0.6258278489112854, 0.11328905820846558, -0.1307268887758255]"
"['5/14/14', '5/15/14']","[-0.5868602395057678, 0.39172616600990295, -0.5902149081230164, 1.2003906965255737, 0.9824526309967041, 0.7142078876495361, -0.3563975393772125, -0.03558443859219551, 0.21974804997444153, 0.2463967502117157, 0.16844363510608673, -0.5583205223083496, 0.6263511776924133, 0.050526801496744156, -0.14924097061157227, 0.6279963850975037, -0.3698485791683197, 0.47701936960220337, 0.27177760004997253, 0.12036029994487762]"
"['5/15/14', '5/16/14']","[-0.7395492792129517, 0.17583666741847992, -0.352695107460022, 1.2569057941436768, 1.5565760135650635, 0.28277358412742615, -0.3712434470653534, 0.19015827775001526, 0.5040069818496704, 0.04144724830985069, 0.3964685797691345, -0.4136214554309845, 0.5409889817237854, 0.1600092202425003, -0.27021554112434387, 0.6507468223571777, -0.3417447507381439, 0.6531785130500793, -0.00892176479101181, 0.14708609879016876]"
"['5/16/14', '5/17/14']","[-0.5767272710800171, -0.0009180724155157804, -0.17695440351963043, 1.0494447946548462, 1.1318250894546509, 0.5111222863197327, -0.22997038066387177, 0.3151189684867859, 0.41461098194122314, -0.16455580294132233, 0.3327315151691437, -0.3226569890975952, 0.4000922739505768, 0.14227016270160675, 0.03311537206172943, 0.6030054688453674, -0.3611416220664978, 0.6708518266677856, 0.004288851283490658, 0.05263713747262955]"
"['5/17/14', '5/18/14']","[-0.5480208396911621, 0.2318214625120163, -0.24007824063301086, 1.2701250314712524, 1.449520230293274, 0.4468027353286743, -0.43260622024536133, 0.12814849615097046, 0.46513739228248596, -0.16756319999694824, 0.29804351925849915, -0.33311113715171814, 0.5944249033927917, 0.11359857022762299, -0.2607557475566864, 0.809330940246582, -0.3003999888896942, 0.6595010161399841, 0.0747193992137909, 0.02290990948677063]"
"['5/18/14', '5/20/14']","[-0.7256050109863281, 0.12661314010620117, -0.2256479412317276, 0.8229745626449585, 1.1839905977249146, 0.3203165829181671, -0.2442932277917862, 0.15315063297748566, 0.47211119532585144, 0.16547834873199463, 0.1923920214176178, -0.3101482093334198, 0.5257125496864319, 0.2797776162624359, 0.056098248809576035, 0.527450680732727, -0.17048189043998718, 0.7335325479507446, -0.04438392072916031, -0.0574602410197258]"
"['5/20/14', '5/21/14']","[-0.5993192195892334, 0.26796555519104004, -0.30074405670166016, 1.150029182434082, 1.3939498662948608, 0.5214614868164062, -0.33468618988990784, 0.12165474891662598, 0.5546267628669739, -0.031447041779756546, 0.29125118255615234, -0.32964026927948, 0.6527231931686401, 0.25009357929229736, -0.1279284805059433, 0.6222721934318542, -0.24853989481925964, 0.6576713919639587, 0.09459992498159409, 0.05840232968330383]"
"['5/21/14', '5/22/14']","[-0.6610305905342102, 0.14411279559135437, -0.3895535469055176, 1.2894115447998047, 1.489657998085022, 0.4821805953979492, -0.5950241088867188, 0.26625174283981323, 0.4619646668434143, -0.06693398207426071, 0.34072163701057434, -0.35963863134384155, 0.730252206325531, 0.14960724115371704, -0.12289966642856598, 0.774650514125824, -0.45718103647232056, 0.6381868720054626, 0.06253906339406967, 0.04278527945280075]"
