0.610112727,-0.216617465,-1.223248243,-0.434091002,0.177974373,0.596555948,0.670498848,-0.341559023,1.134243846,0.149733275,-0.55745554,0.230815902,-0.084575661,0.886749625,-0.449868679,0.444922179,-0.227924794,-0.630437374,0.036272172,0.502616942
0.862435699,-0.480196148,-1.134591103,-0.471052647,0.234733194,0.51316756,0.808045268,-0.320015788,1.412785888,0.089439198,-0.497870982,0.4185974,-0.166327029,0.94778496,-0.35118416,0.431866497,0.049444932,-0.655317605,0.261692643,0.575006008
0.478713959,-0.001044315,-0.416525245,-0.126637131,-0.012709562,0.193710864,0.575881898,-0.389756888,0.772002399,0.088238023,-0.36394459,-0.031973045,0.028852154,0.419256717,-0.394275665,0.369362563,0.066760868,-0.305148363,-0.034803554,0.581483245
0.666760862,-0.262139261,-1.133552194,-0.353672534,-0.050728343,0.555095136,0.943015516,-0.409754068,1.186891794,-0.045841165,-0.580257058,0.214196175,-0.177093625,0.614734709,-0.286499023,0.745530844,0.285072744,-0.557155848,-0.025902571,0.48480022
0.699481547,-0.206372783,-0.981379986,-0.22411862,-0.104108527,0.574424028,0.690082967,-0.374233603,1.194848418,-0.104171962,-0.444427073,0.287698895,-0.11201489,0.746429086,-0.418550432,0.536106586,0.157433823,-0.601319015,0.067301631,0.361704946
0.610354304,-0.562240481,-1.271330476,-0.430695683,0.190278739,0.599584341,0.805244863,-0.132489234,1.105471134,-0.017425325,-0.456036955,0.286205828,-0.281481564,0.753855884,-0.319163263,0.578650415,0.087969899,-0.560393631,0.115586169,0.465384513
0.737066865,-0.215578139,-0.990644634,-0.199313939,-0.063785024,0.519954145,0.76739651,-0.37867564,1.178679109,-0.06276533,-0.548866928,0.291387796,-0.193159759,0.681530416,-0.254059494,0.584270179,0.041570257,-0.595701456,0.092390306,0.293291867
0.986453354,-0.133241177,-1.489174604,-0.322386235,0.056598034,0.882733762,0.98450464,-0.632786453,1.644088864,0.25710693,-0.5311777,0.323143631,-0.091498829,1.323133707,-0.365490168,0.77140224,0.120885581,-0.817721069,0.308777511,0.400826544
0.371012539,-0.273038596,-0.879492581,-0.173535228,-0.060847592,0.458065271,0.637018025,-0.147130013,0.883601606,-0.048442416,-0.703240812,0.293845385,-0.117284834,0.554227471,-0.224719495,0.613103867,-0.030507214,-0.547954857,-0.166939646,0.310686976
0.682049453,-0.332677245,-0.908548415,-0.197383091,-0.005366523,0.483089447,0.605454564,-0.170070052,0.958217263,-0.158207595,-0.55529356,0.254748791,-0.151210338,0.569259822,-0.173885763,0.504523575,0.007172927,-0.608820975,-0.11263705,0.337028652
0.700354695,-0.251314044,-1.367263675,-0.314512968,0.074819408,0.550218105,1.080019951,-0.123233274,1.330540895,-0.083184138,-0.802681148,0.245176047,-0.209327891,0.75365597,-0.108822219,0.990482569,-0.1476717,-0.788156033,0.060856767,0.59341675
0.661904752,-0.336528331,-1.120837092,-0.28668344,0.055856675,0.614015877,0.703970253,-0.216393575,1.176237583,-0.017315276,-0.447472006,0.404475778,-0.06774196,0.761655629,-0.278106958,0.619605064,0.179035097,-0.569502592,0.134389132,0.291089237
0.764188647,-0.201345965,-1.112761497,-0.391702861,0.129438192,0.672906101,0.552835703,-0.437280118,1.13964963,0.199475035,-0.410204858,0.371288091,-0.032509282,0.915745378,-0.406499803,0.450850606,0.020821923,-0.498947978,0.103991866,0.465363175
0.656241596,-0.265705138,-1.09509027,-0.35453859,0.045999277,0.637687802,0.772200406,-0.345976979,1.12977016,0.069231562,-0.447882146,0.309778124,-0.006620292,0.826807678,-0.339137137,0.589555204,0.19615756,-0.595091105,0.120725311,0.389406472
0.473850638,-0.194525599,-0.686695635,-0.160785273,0.000522904,0.434458047,0.44478339,-0.119237855,0.688015997,0.070513532,-0.316108257,0.243525699,0.215145588,0.600110412,-0.130253941,0.485150456,0.333939701,-0.476536512,-0.007401448,0.207041934
0.588261187,-0.2377702,-1.200844407,-0.175618678,-0.132065892,0.855076313,0.729358494,-0.437982529,1.024012923,-0.065962203,-0.351885825,0.131754994,-0.103553787,0.789839923,-0.377622873,0.697752118,0.238865957,-0.520498216,0.035232462,0.123189904
0.710235655,-0.239788219,-1.168920636,-0.258368552,-0.014922647,0.581597269,0.903794885,-0.321536273,1.249741554,-0.019694496,-0.579696298,0.286301643,-0.133406043,0.727122724,-0.258355141,0.730090737,0.07890667,-0.680969477,0.038746458,0.451208204
0.42838341,-0.256593555,-0.694886804,-0.194878921,0.039064899,0.492614776,0.569918811,-0.244330704,0.756575644,0.04041731,-0.317674071,0.206373528,0.065438107,0.445172966,-0.21415627,0.412875384,0.384843498,-0.351786792,0.001498439,0.198195219
0.734016895,-0.34378475,-1.167640567,-0.150005192,-0.035757456,0.584162235,0.955866694,-0.297340453,1.447651863,-0.132334977,-0.647205114,0.170361742,-0.375147343,0.754388213,-0.305598497,0.767926276,-0.062718272,-0.769941032,0.035833001,0.394259155
0.632291734,-0.256557941,-1.017605662,-0.373444319,0.239327908,0.731982291,0.621319234,-0.343426704,1.216270447,0.038564701,-0.484416813,0.306433231,-0.044436708,0.894985795,-0.452321589,0.486282587,0.08880733,-0.650880158,0.114400841,0.385658264
0.735097766,-0.318983287,-1.046381354,-0.353363693,0.089491203,0.544060171,0.786763787,-0.370709896,1.203378916,0.073209636,-0.4686023,0.474836528,-0.242192999,0.779615641,-0.30390206,0.439396232,0.126999125,-0.570048034,0.101716466,0.609463573
0.705688,-0.242764369,-1.075619936,-0.408985257,0.09064348,0.58045429,0.919342518,-0.517000496,1.260127544,0.139041603,-0.499596834,0.348449707,-0.18356353,0.841514766,-0.363144547,0.512135208,0.146371767,-0.582985222,0.110365093,0.542607307
0.667475224,-0.286200672,-1.188501716,-0.320506513,-0.049775619,0.538082063,0.901316822,-0.428815961,1.22684586,0.162996233,-0.395603061,0.188764423,-0.092619233,0.83043617,-0.41531077,0.605976164,0.149653003,-0.540119112,0.091752015,0.581148624
0.685238361,-0.272249341,-1.153961897,-0.403017133,0.067305602,0.576738179,0.692688346,-0.314999312,1.158847094,0.146561071,-0.473149657,0.231745765,-0.214121833,0.861113906,-0.309627354,0.437910557,-0.097483113,-0.585417747,0.088717259,0.498255223
0.558401465,-0.283161998,-1.167353868,-0.388409734,0.226793095,0.60841918,0.673425972,-0.271613151,1.079617858,0.185192972,-0.576092243,0.368166327,-0.142459765,0.828168094,-0.274315327,0.559197545,-0.015791943,-0.534789681,0.107050464,0.331837922
0.960847735,-0.209189609,-1.245644212,-0.29921335,-0.051701222,0.672818661,1.060726523,-0.476329625,1.562865615,0.095937021,-0.543274462,0.35647437,-0.222204611,0.979643941,-0.423328966,0.724148571,0.138848037,-0.845086217,0.330456436,0.572575331
0.783330381,-0.174815193,-1.319657922,-0.307928234,-0.174256563,0.706178725,1.097759247,-0.648974001,1.451579928,0.076923862,-0.485191971,0.067330301,-0.076244801,0.936571598,-0.395612001,0.722164333,0.255724162,-0.633623481,0.092386551,0.50079304
0.801656604,-0.217191979,-1.208129168,-0.369351983,0.080584884,0.65408206,0.916660786,-0.590830028,1.461657643,0.145579636,-0.551534295,0.328811646,-0.168811008,0.927023351,-0.303104013,0.665517509,0.252145052,-0.58182925,0.226287514,0.394279212
0.734022439,-0.140657648,-1.065299869,-0.086757883,-0.314436436,0.71642369,0.877097607,-0.49880743,1.175743222,0.004778953,-0.527642965,-0.008162398,-0.220670715,0.671697795,-0.24616614,0.806096256,0.199051246,-0.656715155,0.093867548,0.308361977
0.693239868,-0.192182884,-1.210363626,-0.237298906,-0.025731765,0.519607067,0.899187982,-0.363654703,1.207324386,0.209610984,-0.593829632,0.143196747,-0.135988399,0.770652831,-0.169351131,0.723439157,0.018643755,-0.511400044,0.081448704,0.388428003
0.776560128,-0.402088881,-1.165223002,-0.495319337,0.112722248,0.433020651,0.942937613,-0.260952592,1.256468654,0.330215156,-0.514429152,0.350984544,-0.268845499,0.860753775,-0.108302779,0.560704112,-0.037530992,-0.466415107,0.322736859,0.536169052
0.943428636,-0.279947907,-1.370073676,-0.287978053,-0.010140467,0.657846928,1.090222478,-0.496562421,1.382198095,0.154739544,-0.547806263,0.217433617,-0.244750306,0.852135479,-0.093335658,0.694307148,0.019330395,-0.537462115,0.16802977,0.476762801
0.814332366,-0.109936818,-1.007672787,-0.186763063,-0.053137153,0.611384988,0.803014517,-0.522867382,1.193805218,0.09455432,-0.357339233,0.086911745,-0.062765963,0.588369071,-0.15707764,0.571405649,0.212492421,-0.420547843,0.115261845,0.247259453
