date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2014-06-18,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,0.863518151567,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,0.134745862899,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05,3.61663652803e-05
2014-06-19,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.584703372029,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.0665897922991,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.282816156681,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.0610739250637,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885,0.000104712041885
2014-06-20,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,0.335613378995,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,0.64953151698,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,0.0135477326755,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05,2.78164116829e-05
2014-06-21,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,0.316486420095,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,0.653952917628,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,0.0283446208798,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05,2.5873221216e-05
2014-06-22,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,0.488310733643,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,0.510402403087,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05,2.68096514745e-05
2014-06-23,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,0.817932545038,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,0.181116959913,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05,1.9801980198e-05
2014-06-24,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,0.637163536468,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,0.156851372023,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,0.170776042449,2.53807106599e-05,2.53807106599e-05,0.0340415363699,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05,2.53807106599e-05
2014-06-25,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,0.609652075256,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,0.262026118851,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,0.000807627499386,3.27332242226e-05,3.27332242226e-05,0.12600845008,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05,3.27332242226e-05
2014-06-26,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,0.560350685903,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,0.171978520851,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,0.105654572994,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,0.0246986880773,4.33839479393e-05,4.33839479393e-05,0.135365254517,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05,4.33839479393e-05
2014-06-27,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,0.89013407853,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,0.0201762620625,2.36966824645e-05,2.36966824645e-05,0.0885759153314,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05,2.36966824645e-05
