3.431670904,6.121073246,10.4611721,7.577756882,1.357662559,-6.700915337,0.618386686,-2.453722954,-10.78578949,-8.012709618
4.661609173,3.660248041,9.191737175,6.862347603,1.982051611,-6.187172413,0.815394342,-2.484708071,-9.792052269,-7.740853786
6.373095512,4.305346489,7.599842548,6.430959225,2.956805468,-5.0055089,-0.73943758,-1.299752831,-13.13426304,-8.529696465
4.481153011,6.100670338,8.205547333,7.267766953,2.436371803,-5.122734547,-1.337811708,-2.640712976,-7.916898727,-8.641584396
5.021365166,8.51472187,11.68496037,8.671175957,1.655348182,-6.782157421,-0.958775997,-3.496633053,-11.33157253,-10.89272594
4.676548481,0.346538365,12.36384773,8.899705887,1.73044157,-8.066146851,6.314436913,-6.024760246,-3.263529778,-6.360197544
5.093675613,10.11173534,10.67434311,11.6652565,3.130728006,-6.960959435,-3.135690928,-4.530639172,-12.33316898,-12.1607132
6.044308186,3.66291976,12.22935009,9.716030121,3.46462822,-7.689395905,2.227636576,-5.274339199,-5.041197777,-9.451093674
9.034129143,7.149883747,9.341266632,8.325891495,5.220980644,-5.342786789,-1.833858848,-3.107702494,-10.58662891,-10.91589165
8.557877541,5.65713501,9.323648453,7.317341805,4.853759766,-5.502379894,-0.917422891,-3.574914932,-9.351784706,-10.92948914
9.002995491,3.429229736,9.687479019,8.741005898,5.599974632,-6.829325199,0.7712394,-4.044866085,-8.942878723,-9.657017708
10.87593555,4.023756504,8.168633461,7.287687302,7.14906311,-5.12417984,-1.503600597,-2.413116693,-9.52973938,-10.48959064
9.799465179,4.49419117,7.800180912,7.830443382,6.634788036,-4.66201067,-1.310380936,-3.926727533,-5.681434155,-10.27138901
12.41018772,3.034901857,8.865907669,11.36818218,8.156370163,-5.531763554,-1.422614098,-5.155126095,-11.08081245,-11.87681293
12.93316746,6.616769314,8.938415527,9.536973953,8.076936722,-4.67458725,-3.200581789,-3.73207593,-12.97527695,-13.27948189
11.5102644,6.546401978,8.546654701,9.797055244,7.576203346,-4.574485779,-3.138694286,-4.829471111,-9.632956505,-12.72366905
10.49587345,3.257356405,10.99145794,10.75934315,6.869066715,-6.580922127,1.32440877,-6.809669971,-3.276824474,-11.08853149
14.63717651,2.397763491,5.655668259,9.667273521,10.53264427,-3.635682344,-1.98653841,-4.09835577,-9.750730515,-10.38611507
15.65863132,6.012802124,7.422161579,11.44962978,10.51466465,-3.717708588,-4.04315567,-5.575433254,-11.18370533,-13.92215919
13.82096386,7.055412769,8.210445404,9.193584442,9.711961746,-4.317684174,-4.150183201,-4.631339073,-9.242114067,-14.40241241
2.38423872,2.518693924,7.562091827,7.169912338,0.914626837,-5.568860054,0.950974822,-1.644951105,-8.051782608,-4.915974617
1.436608911,5.87112093,8.705874443,7.427244663,0.651052713,-5.953048706,-0.339137733,-1.111523986,-8.839989662,-6.136260986
3.912991762,5.824627399,8.374575615,7.164634228,2.682983398,-6.373129368,-1.072238922,-0.320818126,-12.21581078,-6.97912693
3.774767637,5.82160759,11.37436104,11.10468006,2.351961136,-8.577618599,-1.040778875,-1.18127811,-13.94667244,-8.589179993
5.763714314,-1.366361976,10.67113113,8.240464211,3.891580582,-9.089115143,4.582007408,-2.248199463,-10.03299809,-5.266803265
4.616744995,0.894279182,11.42756653,10.04206181,3.290911913,-9.397368431,3.007101536,-2.796645164,-10.43347359,-6.717538834
3.208349705,3.573664904,10.03346443,10.53701973,2.754242182,-7.795478344,0.32884866,-2.065813541,-8.887569427,-6.778430462
5.494890213,3.475924015,9.647337914,9.577647209,4.16340971,-7.353829861,0.36727345,-1.937657952,-10.06115723,-7.209792137
7.031160355,9.469644547,14.25355434,12.40729237,2.511404991,-8.886644363,0.058657277,-4.549218655,-14.97471333,-11.3441143
8.228297234,5.451922894,10.87159443,10.17521763,4.405465126,-7.050387383,-0.213054314,-3.015280247,-12.11475849,-9.623538971
6.988386154,1.663525224,7.662919521,10.77777767,6.624638557,-6.416866302,-1.098845482,-2.522007704,-8.675512314,-7.9765625
7.410690308,4.049492836,9.74564743,11.36118793,5.548207283,-6.352217197,-0.652011633,-3.465374947,-9.693397522,-9.334522247
11.59308147,5.108800888,9.339647293,11.01848698,7.426021576,-6.159443855,-1.983413935,-2.489770889,-16.69103432,-10.90424061
7.313664436,-1.361987233,9.834988594,13.00509167,5.508619308,-7.373684406,3.139318228,-6.043092251,-5.053343296,-7.057965279
8.657857895,4.279452324,8.882558823,10.15231037,6.150605679,-5.476204395,-1.351706862,-3.749467611,-7.730995178,-9.932032585
11.49007416,7.667156696,9.836440086,10.69595814,6.800987244,-6.134570122,-1.777145624,-4.44133234,-12.52792549,-12.3913517
11.4898138,3.073163986,9.449700356,11.05857754,8.880491257,-6.550322056,-1.590084672,-3.268000126,-10.31242085,-11.21681023
12.81194973,4.722854614,11.04073811,12.59499645,9.022341728,-7.601227283,-2.014949322,-3.52803874,-13.6826582,-12.74436188
11.73451233,2.662975788,11.06765747,13.94659615,8.905965805,-7.827560425,-0.584251642,-5.686201572,-10.51071739,-12.18198013
13.63675594,3.414461851,10.1154108,10.06076813,9.774241447,-6.353735447,-1.063866377,-3.452160597,-10.95535088,-12.06650352
13.69627857,6.274338722,13.5571909,13.44074059,9.097545624,-8.306322098,-0.796554327,-6.009257793,-12.79234219,-14.74643612
13.96140957,7.671373367,12.14083958,12.58242321,8.065184593,-6.536439419,-2.269790649,-6.156540394,-11.83895111,-15.20060444
14.45573521,5.50515461,8.747441292,12.11174679,11.135252,-5.890122414,-4.025186539,-4.379384518,-13.14993763,-13.6857748
13.96709728,4.400528431,10.70906925,13.62059212,10.19743538,-6.774688721,-1.897238731,-5.453319073,-10.81743431,-13.5043745
15.69263935,6.129736423,9.10579586,11.63911629,11.68129158,-5.444326878,-4.821079731,-4.707087994,-13.69101334,-15.6600256
16.73530006,4.130154133,13.60229301,14.91448116,11.2414875,-8.849887848,-0.524978399,-6.883150578,-11.19561577,-15.58775711
15.68307781,7.899345398,9.390021324,14.82936096,12.09463692,-5.370275974,-5.574177742,-5.168047428,-12.44093418,-15.31266785
18.14822006,1.558830857,8.913178444,13.32335472,13.61155987,-5.471171856,-1.568444014,-5.86172533,-11.26138687,-13.36664104
18.21702766,3.087475061,8.939861298,13.42346096,13.68158531,-5.449017525,-3.382100582,-6.009718418,-11.11731625,-15.10800743
19.51656532,4.946276188,10.75103951,16.47846413,14.16258335,-6.887678623,-3.948135138,-6.534014225,-12.56121063,-16.81382561
19.74110603,4.580854416,9.978313446,16.04814148,15.05155087,-6.174673557,-4.18701601,-6.552154064,-11.65570831,-16.36473083
21.08883286,4.716373444,8.51074791,15.27017117,15.20762634,-5.023626804,-4.201553822,-6.86219883,-11.57902145,-16.3630352
18.66963005,0.439407289,12.36872959,16.21113968,14.59006119,-8.744911194,0.318038225,-8.882303238,-7.032447815,-15.36190891
20.64837265,1.830232024,13.89303684,15.82337093,14.27978325,-8.613183975,1.283728361,-9.818766594,-9.511501312,-16.96071625
22.12908745,5.158483505,10.44094181,12.12590694,15.61569881,-6.135164738,-2.540078402,-7.202606678,-11.0384779,-16.53610229
21.46186256,4.128266335,8.623323441,12.8594656,16.84856415,-5.346678257,-4.08586216,-5.686770916,-9.4578619,-16.47709656
22.32097054,6.028597832,8.668931007,12.96258068,17.47249222,-5.303639412,-5.426026821,-5.488818645,-10.73299408,-17.5761776
22.79631805,4.273452759,10.10927486,15.50409889,17.68127823,-6.448024273,-4.455459595,-7.022209644,-11.74110699,-18.6401577
24.02054787,5.467513084,10.5794239,16.636343,17.52908134,-5.896988392,-5.328825474,-7.651911259,-11.68621445,-19.70256805
23.12138557,3.162935972,8.23451519,16.54434967,18.08265114,-4.722104549,-4.236815929,-8.781702995,-8.461831093,-17.45324135
24.64863968,-0.1593128,7.233506203,15.85419178,19.71287537,-4.760140896,-3.805964708,-7.988696575,-7.406957626,-16.68546677
26.06464767,3.918709755,10.04080391,15.07991219,18.97403145,-5.00597477,-3.962279558,-8.878167152,-11.30648422,-19.54604721
25.86631966,8.533431053,10.04843235,18.13514519,18.43081474,-4.476167202,-6.239003181,-9.667803764,-13.37794876,-20.6846714
28.19222069,4.141591072,11.39348888,18.1847229,20.13392067,-6.347523212,-4.502641201,-8.943418503,-14.93778992,-21.19421387
27.74280739,0.171633884,10.45895576,18.06754303,20.30770874,-6.476565838,-1.521903276,-10.54488182,-10.74717236,-19.13815498
27.0233345,-0.473167479,12.48804569,18.6334343,19.92720985,-7.225712776,-0.221933618,-11.67893124,-7.112656116,-19.23474312
29.78480911,5.951403618,9.503991127,15.45976543,22.31625557,-4.58534956,-6.764202118,-8.493583679,-14.64834118,-22.61007309
27.67157555,3.370256901,10.83174038,17.49520683,21.64429855,-6.069016933,-4.134088993,-10.51796913,-8.067638397,-20.80190086
29.38389778,5.849406242,13.19258499,17.78271294,21.57217026,-7.215927601,-4.710362911,-10.34664822,-11.40883636,-23.93059349
30.74790955,3.836211205,11.93628597,15.34131718,23.03233528,-6.750489712,-3.558133364,-10.40681934,-8.639494896,-22.96358681
32.55677414,2.179844141,9.23081398,12.56587219,23.34489441,-4.606297016,-3.514050722,-8.770811081,-8.678155899,-21.12241745
33.20071793,5.751529694,6.923169613,15.98945045,24.25546646,-2.354457617,-8.304347038,-8.968886375,-12.92079544,-22.23821259
