-5.874173641,-1.340722322,4.268352985,-20.85509109,-1.939648867,7.077151775,-5.441777229,9.885131836,-1.084417582,1.18731463
-5.229095936,-1.682222128,4.306417465,-18.60786819,-2.2142272,4.719334126,-5.088249683,10.36816406,-1.040911674,1.311176419
-4.659115314,-1.70496726,4.294107914,-17.13054657,-4.304724693,4.724318027,-4.53550148,10.63278198,-1.106436133,1.898922563
-1.838184357,-1.038241744,1.583416939,-14.18819237,-4.643649578,4.902819633,-3.869097471,10.68135357,1.182896614,2.562986135
-3.747607946,-1.875410199,5.611162186,-20.08219528,-5.345172882,7.513568401,-4.814489365,11.28787422,1.427050829,2.141981125
-0.496979833,1.123154879,3.837888241,-16.76470184,-3.468126297,7.453773975,-4.050997257,10.39803696,3.861618996,2.392580032
-4.441547871,-2.984010458,5.717000008,-18.18423843,-6.139962196,8.824322701,-5.876951218,9.746509552,1.268732786,-0.299951941
-0.456077099,-0.490442395,1.357779384,-18.48865509,-6.978131294,7.216845512,-3.55719924,14.93032169,4.02803421,5.029551983
-0.722741008,-2.295679092,1.691871166,-17.459095,-7.408792496,4.694095135,-3.893687963,14.63162899,3.098407984,4.471383095
-0.630798757,-0.909124017,1.263105154,-14.50569344,-7.894484043,5.72738266,-3.69865799,13.22731113,3.424330235,3.673457861
0.268013835,-0.552614689,1.426359057,-13.66186333,-7.97010994,5.319702148,-3.489325285,13.63245869,4.183791161,4.128823757
-0.653302789,-2.072269678,-1.306381941,-14.96458912,-9.663655281,2.676383257,-3.459754467,18.84435654,3.043241978,6.63985157
3.294555187,-0.848987937,-1.771552324,-9.753726959,-10.30371571,3.861935139,-2.229467154,15.52064705,5.837332249,5.789716721
1.18008554,-2.417148352,-2.26272583,-14.90106583,-10.91894627,3.436860561,-2.180985689,18.0835228,4.423565865,7.7894454
0.441491008,-3.164592028,-0.94755286,-16.25183487,-11.81562424,3.848958731,-2.805976868,18.12792778,4.806776047,6.863358498
1.258989692,-2.560323238,-2.131010532,-13.37578583,-12.08195972,4.732448578,-2.504303217,17.19382477,5.578688622,6.910758972
4.940924644,0.007081836,-2.906704426,-10.16351223,-11.6162653,4.914985657,-2.147992611,17.19920731,8.664752007,7.015945435
3.72300005,-2.669270515,-5.035321712,-9.247477531,-12.40542984,-0.088242665,-1.447665095,19.31225395,5.878652573,8.435853958
3.971466541,-2.952746391,-3.663059235,-12.0334301,-13.46702576,1.723006129,-1.448693156,19.75580978,6.874919891,8.673020363
3.318081379,-2.760119915,-4.652933121,-13.14733696,-13.80932045,2.861807346,-2.108406782,20.64405632,6.732714653,8.83864975
-2.570739746,-2.064264297,3.206387997,-12.38289356,-2.127527714,4.434336662,-3.662437677,5.838228703,-0.041532144,0.189038843
-4.184211254,-0.69894743,3.081452847,-14.81865215,-2.487169027,6.605011463,-4.651765347,7.877576828,-0.912368119,0.358102649
-5.716488838,-1.929495215,4.380809307,-16.65730667,-3.476728201,5.902459621,-5.839487076,9.887787819,-1.763867021,0.228571028
-5.881118774,-2.697986603,4.0782938,-19.47165298,-4.582832336,7.70678854,-5.494306087,11.11495495,-1.376748919,1.541971803
-4.992625713,-1.819615602,3.543443203,-19.55844116,-2.502524853,4.845795155,-4.562386513,11.87639332,-0.76472193,2.773077965
-4.437054157,-2.421244144,3.815340757,-18.44877625,-3.469822884,6.562095165,-4.932855606,10.35271645,0.202717379,1.593713403
-1.807807088,-2.377122879,2.079423904,-13.07822704,-5.385528564,6.793964863,-3.996219873,9.268304825,1.697620392,1.300074458
-2.84528327,-2.169862986,0.781514108,-15.17093945,-5.947371483,5.424469948,-3.884454489,12.74284077,1.281234503,2.970226765
-3.288016558,-1.418753386,7.059784889,-24.34551239,-6.163417816,10.22671509,-4.078559875,11.85992622,2.81682086,3.36217308
-2.005972624,-1.669615388,3.13239646,-18.26015472,-7.40098238,6.276644707,-3.316491365,14.16228676,2.540128469,4.573407173
-1.027684808,-3.447202682,-1.356696606,-10.77042294,-8.611613274,4.169738293,-3.896827936,14.17534733,1.962517381,3.483108521
-0.734217167,-2.328452587,-1.312214017,-14.62313175,-8.944231033,5.530622005,-2.82139802,15.66803455,3.041162729,5.241841316
-2.373537064,-3.700086117,1.313160419,-17.17812729,-9.245865822,4.546233654,-3.13119936,15.06666946,2.232620001,4.691958427
2.829879284,-1.95230937,-2.862497807,-10.0453968,-7.855728626,4.661225319,-1.564926028,11.5823679,5.302501678,5.129917622
1.316410661,-2.123498917,-1.507481098,-11.04439068,-10.23911095,4.217126369,-3.213766813,15.90190029,4.875366688,4.98486042
0.832831621,-1.540866137,0.762614191,-17.01899719,-9.669112206,4.950027943,-2.919067621,16.24217224,4.877170563,6.225878239
-0.101258561,-3.736008644,-1.93908,-13.69843864,-12.06267738,3.644038916,-3.909655094,19.86441231,4.481052876,6.117770195
-0.898418546,-3.824493885,0.024647042,-17.75020218,-12.21397591,5.042040825,-4.698423386,20.62081528,4.659509659,6.384994507
1.266843796,-3.654413462,-1.855638027,-16.55948257,-10.90643787,4.762928009,-3.068598986,18.6905632,5.465656281,7.243557453
0.207096174,-3.246300936,-2.354544163,-16.90198898,-11.95898628,3.250567198,-3.261758089,22.2306633,5.255403519,7.995146751
0.576980233,-2.796927452,0.361952603,-22.83778763,-12.42107201,6.821185112,-3.643121719,22.82869148,6.188704491,8.863537788
2.749906063,-2.955613613,0.779393971,-16.98284149,-14.04249287,6.264322758,-2.28051877,19.12891197,8.075545311,7.841663361
1.410131931,-3.558159351,-3.969901562,-14.15330029,-14.81762314,4.075276852,-2.756608725,22.1683445,5.508171558,9.086339951
3.588934898,-2.460247517,-4.393437386,-13.79363155,-15.09490395,4.948760509,-1.477114677,21.82774353,7.88541317,9.603808403
1.498600245,-3.941422701,-3.050402641,-15.07382107,-15.04462147,3.56319356,-3.29334569,22.70986176,6.200351715,8.515896797
3.873416424,-1.906070948,-1.972070694,-16.81761932,-16.91234779,5.717452526,-2.843482733,25.94575882,9.458249092,10.63218212
4.186209679,-4.629480839,-5.52573061,-11.62821865,-17.59174538,3.226726055,-2.101318836,23.8999176,8.583522797,9.454044342
4.256903172,-3.691051006,-8.042443275,-12.65080166,-16.6211834,0.825552821,-0.526300967,25.73398972,8.486333847,12.03852272
