0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,0.266099414,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,0.604347146,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,0.038384196,3.77E-05,3.77E-05,0.026401877,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,3.77E-05,0.063072452,3.77E-05
2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.574020975,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.283230351,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.015350396,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,2.60E-05,0.126200362,2.60E-05
3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,0.600759982,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,0.251406551,3.09E-05,0.025828162,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,0.038919231,3.09E-05,3.09E-05,0.018636776,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,0.063089175,3.09E-05
4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,0.276629361,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,0.031373048,0.089840001,4.46E-05,0.113335676,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,0.04317843,4.46E-05,4.46E-05,4.46E-05,0.431247747,4.46E-05,4.46E-05,0.012479572,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05
1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,0.04356328,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,0.017328487,0.036133661,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,0.902378331,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05,1.30E-05
1.13E-05,0.003417602,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,0.318855158,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,0.677196766,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05
2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.57756048,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.266335719,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.022492616,2.13E-05,2.13E-05,2.13E-05,0.132630374,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05
3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,0.852538056,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,0.068138013,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,0.03803128,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,3.51E-05,0.039678616,3.51E-05
2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,0.60283869,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,0.209817052,2.94E-05,0.072410336,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,0.06785943,2.94E-05,2.94E-05,0.020124238,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,2.94E-05,0.025658036,2.94E-05
2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,0.624829199,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,0.166527902,2.06E-05,0.204836658,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,2.06E-05,0.002857788,2.06E-05
1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,0.481559089,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,0.314430827,0.169992319,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,0.033107775,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05
2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.310229083,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.408658361,0.22732446,2.86E-05,0.047446679,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.005055702,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05
2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,0.183510381,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,0.362782855,0.334882803,2.78E-05,0.117546183,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05,2.78E-05
1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,0.61320417,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,0.386144983,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05,1.36E-05
1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,0.63341033,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,0.225142105,1.69E-05,0.096798274,1.69E-05,1.69E-05,1.69E-05,1.69E-05,0.01899443,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,0.024892148,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05,1.69E-05
2.49E-05,0.025981863,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,0.519412492,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,0.391994022,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,0.0131705,2.49E-05,2.49E-05,0.048320325,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05
1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,0.043670928,0.34908332,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,0.516499306,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,0.077812871,1.34E-05,1.34E-05,0.012328737,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05
1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,0.20286253,0.141811091,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,0.008064792,0.447533241,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,0.089378392,1.93E-05,1.93E-05,1.93E-05,0.104448735,1.93E-05,0.005069866,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05
4.80E-05,0.011090805,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,0.528480303,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,0.02908605,0.172697578,4.80E-05,0.179185329,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,0.077349147,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05
4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,0.010448843,0.477021706,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,0.073255435,4.21E-05,0.437337174,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05,4.21E-05
3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,0.682186241,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,0.205731093,3.88E-05,0.059855809,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,0.050443911,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05,3.88E-05
2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,0.477445411,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,0.16900185,2.77E-05,0.192819992,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,0.159456741,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05,2.77E-05
2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,0.392577319,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,0.289130428,2.48E-05,0.312400703,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,0.004748692,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05
2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,0.324984829,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,0.232166297,2.67E-05,0.383921448,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,0.032726393,2.67E-05,2.67E-05,0.024997824,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05
4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,0.07552652,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,0.259604819,4.42E-05,0.153729439,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,0.037762326,4.42E-05,4.42E-05,4.42E-05,4.42E-05,0.44764799,4.42E-05,4.42E-05,0.023785236,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05,4.42E-05
2.99E-05,0.013023538,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,0.152879273,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,0.146109433,2.99E-05,0.045300032,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,0.641342433,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05,2.99E-05
2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.374922375,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.131256388,2.86E-05,0.052049393,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,0.381700693,2.86E-05,2.86E-05,0.058783599,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05,2.86E-05
2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,0.928561234,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,0.005088076,2.48E-05,0.065185883,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05
2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,0.893165323,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,0.077412398,2.74E-05,0.02813637,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05,2.74E-05
3.26E-05,0.011737177,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,0.793233341,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,0.079935107,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,0.004055417,3.26E-05,0.095827872,3.26E-05,3.26E-05,3.26E-05,0.013775522,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05,3.26E-05
2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,0.719928338,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,0.168572159,2.88E-05,0.110146983,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05
2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,0.720164426,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,0.10508315,2.55E-05,0.095625107,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,0.077952348,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05,2.55E-05
2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,0.599686456,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,0.192678542,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,0.04243288,2.85E-05,2.85E-05,2.85E-05,2.85E-05,0.094041693,2.85E-05,2.85E-05,0.069878378,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05,2.85E-05
2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,0.742960251,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,0.235243919,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,0.020781806,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05,2.16E-05
3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,0.540298026,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,0.267690114,3.07E-05,0.115287398,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,0.035164019,3.07E-05,3.07E-05,0.040177954,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05
3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,0.60208022,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,0.355628413,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,0.040787367,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05,3.20E-05
2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.483060782,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.41544899,2.13E-05,0.098367818,2.13E-05,2.13E-05,2.13E-05,2.13E-05,0.002143686,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05,2.13E-05
2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,0.381103735,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,0.583188704,2.08E-05,0.019654383,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,0.015095842,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05
3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,0.527907865,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,0.300868894,3.72E-05,0.16947603,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05,3.72E-05
3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,0.013933414,0.689257496,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,0.245071413,3.93E-05,0.037409945,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,0.003748199,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,0.008850653,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05,3.93E-05
