,2014/03/01,2014/03/02,1,"[0.022136429999999999, 0.27387185325000007, -0.083055055000000003, 0.084077550000000015, -0.10302445000000002, 0.1287113, -0.26672537499999999, -0.021904074999999995, -0.0046319550000000079, -0.44184125000000007, 0.12266767000000001, 0.16955502000000006, -0.22017352000000004, 0.05503196375000001, -0.077247182499999997, 0.023199024999999991, -0.1238379325, -0.084309617500000017, 0.048685364999999994, -0.14103535, -0.12370964000000002, -0.18647837499999995, -0.14925374500000002, -0.020957995, 0.18197052250000004, -0.12498041499999998, -0.10153322250000001, 0.086442099999999994, -0.14844112500000001, 0.012130359999999988, 0.16015847499999999, -0.014804064999999986, 0.04159957999999999, -0.046175193999999996, -0.85421029749999988, 0.16336403250000001, -0.040741449999999998, 0.09746655249999997, -0.18049163500000004, 0.055376705000000005, 0.1066303225, 0.078934825, 0.015864930000000003, 0.14635884999999998, -0.092625619999999992, 0.10032438999999997, 0.02390548750000001, 0.045061267500000057, -0.20625224999999997, 0.027949217500000002, -0.032904075000000012, 0.067552750000000023, -0.033664634999999991, -0.091521632499999978, -0.10749791749999997, 0.073340237500000002, 0.034291975000000009, 0.052487399999999962, 0.010488295000000035, -0.1037895575, 0.026600974999999992, 0.029891600000000001, -0.17034602499999998, -0.016162154999999994, 0.14519405000000002, -0.22047985250000002, 0.11105164999999999, -0.072687310000000005, 0.16987812500000005, -0.11560706850000006, 0.18876512500000003, 0.10303614999999997, -0.11290046999999999, 0.093226402500000027, -0.1419546625, -0.049298571249999992, 0.030493012499999993, 0.021412650000000012, 0.023393292499999999, -0.11846030499999997, -0.13890420000000003, 0.035211224999999999, -0.20749614999999996, 0.063587244999999987, -0.12784599750000003, 0.090157990000000007, -0.066080999999999987, -0.086444050000000008, 0.18995087250000003, 0.064062925000000007, 0.15889685000000003, 0.15776277500000002, -0.1098303875, -0.10992143749999998, -0.071263099999999996, 0.17142419999999997, -0.12925137375000004, -0.1582622625, -0.062539457499999992, -0.30915414499999999, -0.013762490000000006, 0.0040411825000000049, 0.010254664999999994, -0.040122660249999997, -0.007159414999999998, 0.026582289999999998, 0.088175950000000003, -0.00062604999999999887, -0.14249837250000003, 0.019469292000000017, -0.12484795000000001, -0.20803776749999997, 0.017241100000000006, 0.047573627500000028, 0.11555877499999997, 0.018700310250000001, -0.10824329999999997, 0.040202245000000011, 0.16826727499999999, -0.090084864999999986, -0.021245302250000004, -0.10908462499999998, 0.041625125000000006, 0.018279170000000001, -0.0092477499999999938, 0.013031325000000005, 0.065088099999999996, 0.044420407499999995, 0.090855050000000007, -0.080487849999999972, -0.078767577499999991, 0.165738525, 0.02387185, -0.017868475000000016, 0.016991157500000013, 0.011193100000000001, -0.016858439999999995, -0.069852869999999984, 0.066452675000000003, 0.101593275, -0.1067885475, -0.040012940500000004, 0.0023146999999999916, 0.10039084499999999, 0.024546250000000019, -0.021214242499999997, -0.0081635850000000044, 0.047533979999999997, -0.115681425, -0.061789977500000003, 0.26185342500000008, -0.18127177499999997, 0.080466424999999994, -0.091959025000000014, 0.12066500499999999, -0.14211050750000004, -0.083838699999999974, -0.10461379999999998, -0.16800950249999999, -0.042300110000000002, -0.09579705000000005, -0.13909329500000001, -0.20254315000000003, 0.0109797475, 0.010670267499999997, 0.20397306749999999, -0.038130705000000001, 0.16950557500000002, -0.033459932499999998, -0.00015269999999999376, 0.019658235000000007, -0.13889272500000002, -0.45937891250000007, 0.042466875750000022, -0.15005870000000002, 0.0259284275, 0.037722524999999993, 0.082931249999999984, -0.027092075000000011, 0.38434789999999996, 0.16979951750000002, 0.12885720000000001, 0.14514829000000001, 0.038381075000000008, -0.087106487499999982, 0.02860387000000001, -0.18980912500000005, -0.078982074999999999, -0.099643625000000027, 0.17136067500000005, -0.088576387499999992, 0.29650061999999999, 0.19816148725000007, -0.12054087499999996, 0.15081617499999997, -0.13222024999999998, 0.068375699999999984, 0.021636800000000005, 0.14546322500000003, 0.070355457500000024, 0.96090144999999993, 0.045976475000000024, 0.087737039999999974, -0.14806682500000004, -0.014480857499999999, -0.012980719999999991, 0.10941382500000003, -0.012803722250000007, 0.010273200000000007, -0.05720405000000002, -0.0036402674999999954, 0.036249625000000008, -0.084435250000000031, 0.12739245249999998, -0.071775960000000028, -0.1005589675, -0.066651950000000001, 0.070253347499999994, -0.0025464525, -0.091415604999999983, 0.16551310000000002, -0.079252127500000019, -0.18829052399999996, 0.11792512500000001, 0.054193712500000005, -0.049737640000000014, -0.019916525000000025, -0.017659274999999985, -0.042730770000000008, -0.0089667800000000041, -0.015335232749999997, 0.042227007500000004, 0.097852093250000022, -0.16076245, -0.019762740000000004, -0.10669965749999996, 0.054112424999999999, 0.10066417999999999, -0.0255815, 0.079000925, -0.085644125000000029, 0.014674519999999996, -0.0038785499999999863, 0.11222364500000001, -0.0780830525, -0.098640392500000021, -0.049102525000000008, 0.21081458100000003, -0.018352999999999998, -0.078318575000000015, 0.17902942500000002, 0.029495552500000011, 0.024516532500000018, 0.096791190000000027, 0.093996049999999998, -0.18891702200000002, 0.037883124999999997, -0.12205485000000005, 0.014135900749999989, -0.0742184075, -0.12348969999999999, -0.041953357499999996, -0.015164899999999999, -0.013095025, -0.09034925000000002, -0.09138205000000002, -0.037267475000000001, 0.049388412499999999, 0.046093974999999995, 0.080246727500000031, -0.079618127499999997, -0.046705524999999998, 0.093006874999999989, 0.061942200000000003, 0.093450470000000008, 0.064074445000000008, -1.0270099999999995, 0.036553259999999976, 0.031034899999999983, 0.093199952499999988, -0.10980661849999999, 0.14122529999999997, 0.11748198300000001, 0.1327516225, -0.05207972750000002, 0.047355232500000011, -0.045736920000000007, 0.030930824999999995, -0.046419082500000007, -0.10045635, -0.068454624999999977, 0.050930121000000016, -0.28227334999999998, 0.11570016250000004, 0.013419719999999996, 0.17245483750000004, 0.15286067500000003, -0.39376459999999985, 0.18251937499999998, -0.048490555000000025]",lda
0,2014/03/02,2014/03/03,0.0,"[0.018789564102564087, 0.041634025641025647, 0.083437358974358986, 0.21662212051282057, -0.10539887179487177, 0.088650153846153837, -0.025418465897435898, -0.021187101538461536, -0.0062379487179487223, -0.51334184102564118, 0.13566832307692306, 0.04783623076923077, -0.1753214871794872, 0.014424902564102565, -0.076120282051282073, 0.095885538461538453, -0.043040615384615406, -0.13398232846153849, 0.097007076923076904, -0.10343971794871798, -0.10720746666666667, -0.0003532051282051083, -0.2145340384615386, -0.042004571794871784, 0.082906333333333304, -0.084922935641025626, -0.090701771794871808, 0.021266300000000023, -0.11430900000000002, -0.035921717948717978, 0.23170247435897437, 0.04867931282051282, -0.029946692307692306, 0.016279617948717934, -0.84182010256410245, 0.10644115384615385, -0.065208205128205105, 0.17681294102564105, -0.064081649230769228, -0.064154205128205133, -0.01408897435897436, -0.079211846153846147, -0.021264282051282054, 0.15163047692307696, -0.02750851282051282, 0.088608299230769197, -0.054500871794871772, 0.11574841025641021, 0.013554171794871795, -0.010549717948717952, -0.05209625641025642, -0.044750128205128213, -0.019452512820512819, -0.045318666666666667, -0.056470794871794863, 0.10017417692307692, 0.16815466666666667, 0.12597725641025637, 0.059389023076923064, -0.10379841923076924, -0.095422102564102537, 0.076052061794871798, -0.081932348717948703, 0.10613228717948718, -0.10680084615384615, -0.29841791282051278, 0.072088769230769234, -0.17701089743589743, 0.10452858974358972, -0.078550343589743596, 0.098040666666666693, 0.021405102564102552, 0.024393476923076925, 0.26684628205128202, -0.26378230769230765, -0.10759931282051284, 0.065784384615384606, 0.093087076923076911, -0.0079140256410256266, 0.065403082051282049, -0.050322205128205122, -0.040603594871794865, -0.14589966666666668, 0.033961102564102563, -0.080693333333333339, 0.037774025641025666, -0.057656461538461504, -0.032601476923076925, -0.0036403538461538486, 0.0031608179487179616, 0.035182820512820498, 0.16614332153846159, -0.23319287692307691, -0.20520019487179483, -0.044334058974358978, 0.027034471794871784, -0.21904155641025647, -0.12827189487179483, -0.0083026743589743567, -0.33496241025641027, -0.081928692307692286, -0.0011508487179487197, 0.010281794871794876, -0.088724307692307658, -0.022175, -0.10291476153846152, 0.215374841025641, 0.093269846153846189, -0.14442277692307698, 0.22387472051282054, -0.12775884615384614, -0.29570526410256415, 0.0036133282051282046, -0.0036633717948718102, 0.051634179487179493, 0.12480811282051285, -0.14923330256410253, 0.086523933333333344, 0.041216164102564089, -0.10627352307692306, -0.038142005384615374, -0.14802048717948713, -0.011465682051282048, 0.062135174358974352, 0.076380457179487202, -0.10866089743589742, 0.10939290256410256, -0.040620356410256402, 0.030777433333333323, -0.017199846153846152, -0.1186559333333333, 0.15592756410256414, 0.13130166666666665, 0.035616158974358984, 0.010723705128205118, -0.045097456410256406, -0.14947225897435898, -0.064274563333333326, -0.022979358974358991, -0.048429510256410242, -0.099957743589743589, -0.039807538461538443, 0.045082205128205113, 0.11568374358974361, -0.055021179487179488, 0.076034153846153821, -0.022194307692307708, 0.13377029230769233, -0.084438333333333337, 0.16506107589743588, 0.26469838461538459, -0.2731598666666667, 0.094553205128205101, -0.13637012820512823, 0.21479676923076929, -0.12977475897435897, 0.08710186666666668, -0.17043703846153843, -0.20157179487179486, -0.048848779487179465, -0.017973287179487183, -0.052256564102564108, -0.25144034871794874, -0.10418435897435895, 0.04096791025641025, 0.16687040512820511, 0.091275025641025631, 0.10543704615384615, -0.023285792307692305, 0.096870999999999999, -0.00010787948717948106, 0.0018925471794871711, -0.34408012820512823, 0.13863656410256409, -0.11896048717948719, 0.14786103076923077, 0.063147589743589749, 0.024913461538461544, -0.019861492307692304, 0.3875005897435897, 0.1485217948717949, 0.2138493358974359, 0.13067294102564103, -0.0081905128205128196, 0.019185687179487175, 0.1248628128205128, -0.22541841025641027, 0.0023745846153846251, 0.033940487179487201, 0.056584923076923081, -0.25413007692307688, 0.18630681538461535, 0.17080394871794868, -0.095572820512820525, 0.058395512820512807, -0.021619256410256398, 0.083418743589743605, 0.0015172410256410285, 0.099826651282051315, -0.062332692307692311, 0.774683323076923, 0.061446000000000021, -0.0099204615384615464, 0.016231153846153847, 0.074649256410256423, 0.054060589743589758, 0.18993866666666667, 0.029706512820512811, -0.079546491025641042, -0.024907656410256409, 0.026080938461538469, -0.12576212820512819, -0.14287895435897432, 0.0350746923076923, -0.12452857435897433, -0.046477738461538506, 0.0096206153846153906, 0.13340423076923075, 0.041296256410256409, -0.13863315384615382, 0.28139203333333335, -0.052966407692307711, -0.26285864102564099, 0.10666207692307687, 0.15296046153846157, 0.055538125641025643, 0.043853692307692295, -0.06067843589743592, 0.17603609230769232, -0.063803023076923066, 0.049341897435897439, 0.017236753846153849, 0.20751656410256411, -0.25767257179487185, -0.053802307692307705, 0.010766056410256405, -0.0057470769230769233, -0.082949041025641004, -0.22096748717948719, -0.06979502564102566, -0.13045838974358973, -0.058464564102564141, 0.17163289743589741, 0.083429133333333363, -0.21213131025641027, -0.22373367948717943, -0.061745630769230772, 0.037036256410256409, 0.10748785897435893, 0.003065897435897439, 0.081262702564102576, 0.11219443589743591, -0.062044769230769251, 0.186856158974359, 0.30073628205128211, -0.077043076923076909, 0.027853051282051296, -0.21119685384615386, -0.0040977999999999891, -0.025754487179487178, -0.26617584923076926, -0.050419271794871788, -0.086183112820512831, -0.09256638461538462, -0.032959641538461523, 0.030842558974358971, -0.076536820512820514, 0.0091459897435897525, -0.026481051282051277, 0.061454846153846159, 0.032125641025641027, -0.098782999999999982, 0.12150845307692311, 0.0030945641025641058, 0.0086754871794871673, -0.010069938461538457, -1.1865837179487178, 0.15109219871794868, 0.16521205128205127, 0.22116759230769231, -0.28751802820512812, 0.015839323076923078, 0.31841966461538451, 0.10811508205128209, -0.069847051282051251, 0.23693741025641019, 0.0010265871794871762, 0.14458451025641025, -0.023700692307692308, -0.15325876923076917, -0.073253389743589747, -0.10402976923076923, -0.23482756410256408, 0.057540282051282039, 0.025661379487179482, 0.1819979076923077, 0.057255599999999997, -0.15484510256410258, 0.058261689743589744, -0.036305358974358985]","[0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.07373415938978158, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.03985074384503157, 0.2435942713572742, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.2401876482656685, 0.10176599419464644, 0.2185166202958685, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.04995258553333258, 0.00017321872564270003, 0.00017321872564270003, 0.02512279064148158, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003, 0.00017321872564270003]"
1,2014/03/03,2014/03/04,0.0,"[-0.11745814000000002, 0.16525231000000001, 0.13825815, 0.156803525, -0.014195249999999998, 0.15561185, -0.019126550000000003, 0.058166249999999996, 0.036111814999999992, -0.38374910000000001, 0.15837010000000001, 0.14400645000000001, -0.14348135000000001, -0.067986499999999991, 0.072519040000000007, 0.07908213, -0.075438549999999993, 0.043896599999999994, 0.15019309999999994, 0.10994710000000001, -0.053286800000000009, 0.070390450000000021, -0.20905603599999995, 0.070714612999999968, 0.0021958000000000021, -0.055461594999999989, -0.3237104999999999, 0.061309100000000005, 0.029640550000000022, -0.008564450000000003, 0.11658349999999999, -0.040627884999999996, 0.041675300000000005, 0.27241920000000003, -0.44789999999999991, 0.070318850000000002, -0.095352399999999976, 0.13089484999999998, -0.16660965, -0.08372321499999999, 0.024693449999999999, 0.083876599999999996, -0.030255649999999995, 0.27827550000000006, 0.01724330000000001, 0.0054244249999999602, 0.15891875, -0.021482525000000002, -0.12276214500000002, 0.10482925000000001, 0.0029744899999999976, 0.029923299999999996, 0.216686035, -0.14280445, 0.19079740000000001, 0.047961500000000004, -0.022781950000000006, 0.012392720000000024, 0.23915889999999998, -0.32137965000000002, 0.054283800000000014, 0.014545649999999997, 0.039948899999999996, -0.0081933000000000006, -0.17668690000000001, -0.30297299999999999, 0.072614645499999991, -0.031704050000000004, 0.19995474999999999, -0.062296399999999995, 0.044243899999999996, -0.032511500000000006, -0.069479299999999994, 0.14257640000000005, -0.1986301, -0.023226900000000002, 0.09931638000000001, 0.077937249999999986, 0.16906824999999998, 0.092855250000000014, -0.22092160999999999, 0.035436750000000003, -0.016358999999999992, -0.26570495000000005, 0.059150600000000032, 0.056548449999999993, -0.097413900000000012, -0.029694900000000014, 0.069152749999999999, -0.0089865000000000049, -0.052824650000000029, 8.6400000000000365e-05, 0.018698349999999992, 0.025793274999999984, 0.041822400000000003, 0.021556285000000005, -0.094934849999999987, -0.17634559999999999, 0.035289245000000004, -0.30832894999999994, 0.032919094999999989, -0.012157235000000006, 0.21915015000000002, 0.016599900000000004, -0.081169850000000016, 0.039775199999999997, 0.02878105000000002, -0.03541035, 0.045897149999999991, 0.16354744999999996, -0.085215199999999991, 0.057546900000000012, -0.038286150000000019, -0.01371189999999999, 0.12100680000000001, -0.28724922449999996, -0.078400849999999994, 0.040967959999999991, 0.10165980000000001, 0.030149299999999997, 0.061881060000000002, -0.15504999999999999, 0.11521625000000005, 0.034685649999999985, -0.026374700000000018, -0.0096392899999999896, 0.049907550000000002, 0.15627284999999996, 0.098711350000000003, 0.043069699999999989, -0.14443395000000003, 0.12350728999999998, 0.13574809999999998, -0.039112500000000008, 0.069872400000000029, -0.17774072999999999, 0.050908980000000013, 0.0054037499999999902, -0.10511686500000002, -0.055483399999999995, -0.25646809999999998, 0.071071604999999982, -0.010314800000000006, -0.048636799999999994, 0.11187524999999998, 0.026147999999999998, -0.033873, -0.023762930000000008, -0.16126100000000004, 0.14379540000000002, 0.20323224499999998, -0.28243984999999999, 0.093510449999999995, -0.068881550000000041, 0.036899250000000008, -0.27388981500000009, 0.054607999999999969, -0.24386760000000002, -0.10626100000000001, -0.16080006999999999, -0.17176015450000001, 0.047591036200000006, -0.20286713000000006, 0.15070585000000003, -0.029370050000000009, 0.026897349999999997, -0.20986455000000004, 0.10719779999999994, -0.078356449999999994, -0.0051309100000000076, 0.041706649999999984, -0.18756755999999999, -0.32193540000000004, -0.076665690000000022, -0.013406370000000009, 0.11908948000000001, -0.029325849999999997, -0.075795050000000003, -0.082723299999999972, 0.11464350000000001, -0.013152897499999991, -0.072111750000000002, 0.037829675, 0.00092499999999999809, 0.020112299999999993, -0.025291899999999999, -0.098948749999999946, 0.045066950000000008, 0.089614749999999993, -0.023330520000000004, -0.07105607999999998, 0.44468579999999996, 0.083368349999999994, -0.17539454999999995, 0.06144440000000001, -0.24023119999999998, 0.17313659999999997, 0.10983049999999998, 0.15964373500000001, 0.11657334999999999, 0.35482300000000011, -0.070815499999999976, 0.0054845250000000066, -0.008282625499999979, 0.12576880000000001, -0.11248085000000001, 0.031604000000000021, -0.077319950000000012, -0.047951845000000007, 0.056165275000000014, 0.14656641499999998, -0.19773537499999999, -0.15533338500000002, 0.22727147999999997, -0.016350549999999998, 0.094981814999999997, 0.0029729000000000005, 0.12791954999999999, 0.048902499999999995, -0.19322431000000001, -0.08682274999999999, 0.028631444999999998, -0.1416934, 0.080922529999999993, 0.040874799999999996, -0.080044325000000013, 0.15890581999999998, 0.27931744999999991, 0.047946549999999991, -0.13816983499999999, -0.077576350000000016, -0.017920400000000003, 0.031930300000000009, -0.049619799999999992, 0.046686350000000008, -0.03957585000000001, 0.086480559999999998, 0.065112945000000005, -0.32048555000000001, 0.13885584999999995, -0.056526849999999997, -0.11588849999999999, 0.10827354999999997, 0.095306194999999996, -0.14903805000000001, 0.028452249999999995, -0.048546799999999987, -0.050300157999999998, -0.010105300000000003, -0.18527205000000002, 0.12509279999999998, 0.096323975000000006, 0.024017850000000007, 0.11996414999999998, 0.093509250000000002, -0.038595836000000008, 0.007771690000000009, -0.11245350000000003, -0.037376349999999996, -0.18819279999999999, -0.01549894999999997, -0.076487444500000015, -0.14535441499999999, -0.084982550000000018, 0.024702950000000008, 0.035631699999999988, -0.11984645000000001, 0.091752650000000019, 0.16189784050000003, -0.035957559999999993, 0.093069499999999999, -0.074133205000000008, -0.014678100000000019, -0.075281799999999996, 0.088228435000000022, -0.035680553000000004, -0.5350317, 0.053053415000000013, 0.0066122999999999928, 0.22659947000000008, -0.28552060499999998, 0.058971850000000006, -0.13860995000000001, 0.083117545000000001, 0.025206035000000005, 0.12788320000000003, -0.033298500000000002, 0.054252000000000009, -0.062941220000000006, -0.072222274999999961, 0.047562334999999997, -0.21897705000000003, -0.1413094, 0.0028577499999999896, -0.13581784, -0.073983649999999998, 0.098517455000000004, -0.20985154999999994, 0.15055715, 0.081742634999999994]","[5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 0.35788599357699996, 0.232085575958, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 0.407460124454, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05, 5.46448087432e-05]"
2,2014/03/04,2014/03/05,1.0,"[-0.011456809999999994, 0.20269375000000003, 0.022359999999999998, 0.091934799999999997, 0.078592850000000006, 0.26523208500000006, -0.15259253, -0.065108949999999985, 0.065381499999999967, -0.29522882500000003, 0.18916043500000002, 0.098113699999999998, -0.136686, 0.1617836, -0.06506315, 0.075244200000000011, -0.16250160000000002, -0.18905110000000006, 0.093326449999999991, 0.043986250000000005, -0.04453406, 0.041850199999999997, -0.047448049999999999, 0.12193535, 0.33946317999999998, -0.08140298, -0.10315076999999999, 0.089413699999999999, 0.040728499999999987, -0.14794956000000001, -0.0080083999999999954, -0.016230184999999998, 0.11514374999999999, 0.17837414999999998, -0.97563200000000005, 0.0097481999999999933, 0.005489850000000001, 0.059218900000000019, 0.034620250000000005, 0.14427155000000003, -0.068068399999999987, -0.21281895000000001, 0.11272469999999998, 0.29533050000000005, -0.070915085000000017, 0.035836755000000012, 0.017367249999999994, -0.068147500000000041, -0.007299449999999999, -0.11786634999999998, 0.022541000499999998, -0.039178900000000003, -0.056416090000000009, 0.011089474999999996, 0.0061650499999999966, 0.12238225, 0.091250450000000011, -0.033743614999999991, -0.076162700000000028, -0.31246499999999999, -0.015899800000000006, 0.16837735000000001, -0.009628150000000002, 0.067272250000000006, -0.08172660000000001, -0.17944708999999998, 0.16244640000000002, -0.12898285000000001, 0.23194015000000007, -0.31969969999999998, 0.13472204999999998, -0.0063617000000000005, -0.022332600000000001, 0.14113985000000001, -0.24645824999999996, -0.051905949999999999, 0.1145938, -0.038557399999999999, 0.13503217000000006, 0.065512949999999986, -0.022144150000000015, 0.14661235, -0.22095599999999999, -0.087751800000000019, -0.065639459999999997, 0.15834565, 0.03020815, 0.022030050000000006, 0.050527699999999967, -0.03709718, 0.055756699999999972, 0.032660999999999996, -0.023863829999999999, -0.16197569500000003, -0.15613399999999997, 0.046977000000000005, -0.0040609999999999813, -0.30493573000000002, 0.11257439999999999, -0.29123963500000005, -0.12889215500000001, -0.10292799999999999, 0.085042599999999996, 0.10449134999999998, 0.11310905, -0.0053309049999999995, 0.33432980000000001, 0.013781530000000004, -0.0024312000000000335, 0.051693733999999991, -0.1318414, 0.092861050000000028, -0.11857645000000001, -0.063707700000000006, 0.28981950000000001, 0.032379150000000002, -0.26689796500000001, -0.037496049999999996, 0.10044661000000002, -0.11743070000000003, -0.0013763350000000258, -0.15608225000000003, -0.012624890000000022, -0.035509800000000015, 0.015675750000000006, 0.025103649999999998, 0.040563049999999989, -0.13292459999999998, 0.083337824999999977, -0.066637600000000005, -0.035708334999999994, 0.040967899999999995, 0.065336099999999994, 0.14896694499999996, 0.057180149999999999, -0.086334350000000018, -0.038067490000000016, -0.068839599999999987, 3.8899999999994495e-05, -0.048556200000000022, -0.13470124999999999, -0.233922775, 0.12056156500000001, -0.010128304999999999, -0.19446825000000004, 0.023357849999999999, -0.10750439999999999, 0.14094490000000001, 0.0069859999999999974, -0.010769839499999996, 0.51756869500000002, -0.1598348, 0.15918785000000002, -0.23905314999999999, 0.045978699999999997, -0.19613170500000005, -0.015993480000000001, -0.12030790000000002, -0.18143619999999999, -0.039175450000000007, 0.097443100000000005, -0.14758844999999998, -0.048899100000000008, 0.071878080000000025, -0.067881910000000018, 0.13481294999999999, -0.10687775000000002, 0.17055389999999998, -0.064842600000000014, 0.11628760000000002, -0.20860249999999997, -0.095504444999999993, -0.44741575000000006, 0.088026225, -0.21422458, 0.19973675000000002, 0.11912759999999997, -0.1409272, 0.021408999999999994, 0.19155025000000003, 0.084733549999999991, 0.17553000000000002, 0.046262900000000017, 0.105985305, -0.025901850000000011, -0.19300665, -0.44918165000000004, -0.02834445, -0.026224650000000006, 0.17861944899999999, -0.25360894999999994, 0.25384817500000001, -0.00026511550000001758, 0.017956849999999989, 0.12086955500000003, 0.09748775000000004, 0.11833299999999999, 0.19535649999999999, 0.0087738999999999925, -0.078901804999999992, 0.75419999999999987, -0.16428725500000002, 0.085377469999999983, -0.073054170000000002, 0.16783845000000003, -0.03693565, 0.1670267, 0.0036082000000000106, -0.13992752, -0.147687135, 0.10574230000000003, -0.077340749999999986, -0.046957949999999991, 0.12041664999999999, -0.0092999999999999975, 0.02096725, 0.046997595000000003, 0.073039800000000002, -0.032997100000000001, -0.016736950000000011, 0.071145949999999986, -0.045143699999999974, -0.10576529999999999, 0.10302654999999998, 0.21123575000000003, 0.13249384999999997, -0.07535639999999999, 0.0069811500000000002, 0.105309315, -0.068584765000000006, -0.060442349999999999, 0.070841929999999984, 0.046366049999999992, -0.26592094999999999, -0.1569951, -0.022292445000000001, 0.098246699999999992, 0.088258030000000001, -0.19245376999999997, -0.14368351500000001, -0.095159250000000001, 0.064736099999999991, -0.099638674999999982, 0.07983282500000001, -0.024555450000000003, -0.010147549999999988, -0.086494500000000002, -0.092687894999999992, 0.12142805000000005, 0.026851650000000005, 0.11567589999999998, -0.045022445000000001, -0.22589629999999999, 0.13230058, 0.22500600000000004, -0.15220188000000001, 0.11113013999999999, -0.36909765, 0.095720599999999975, -0.20130825000000002, -0.09167336999999999, 0.091590535000000001, 0.032119049999999975, -0.10268110000000001, -0.055229315000000015, -0.058056800000000006, -0.014492170000000004, 0.28988839500000002, -0.060554149999999994, -0.014430650000000008, -0.15420384999999998, -0.14443772000000002, 0.14650864999999999, -0.064185499999999993, 0.15699468, 0.27332098999999993, -0.72966755000000005, -0.048070794999999986, 0.11164165, 0.1024197, -0.11221285, 0.062849649999999993, -0.0058526240000000059, 0.045727849999999973, 6.2599999999995301e-05, 0.027465045000000004, -0.13769362000000002, 0.02026409999999999, -0.18847140000000001, -0.048178050000000007, 0.10945595, 0.015861520000000004, -0.26370499999999991, -0.029757355000000006, -0.24880279999999999, 0.080379950000000006, 0.10118985, -0.19385695000000006, 0.12766849500000002, -0.063625545000000006]","[2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 0.999013091641, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05, 2.01409869084e-05]"
